gap:        59.60
posx:        -0.00060
posz:        +0.00000
nr_points: 15001

-188.00000	   +0.0539	    0.0770
-187.97493	   +0.0535	    0.0618
-187.94987	   +0.0472	    0.0472
-187.92480	   +0.0134	    0.0345
-187.89973	   +0.0095	    0.0368
-187.87467	   +0.0312	    0.0546
-187.84960	   +0.0460	    0.0583
-187.82453	   +0.0265	    0.0428
-187.79947	   +0.0202	    0.0705
-187.77440	   +0.0316	    0.0695
-187.74933	   +0.0220	    0.0589
-187.72427	   -0.0053	    0.0527
-187.69920	   +0.0062	    0.0413
-187.67413	   +0.0214	    0.0534
-187.64907	   +0.0290	    0.0489
-187.62400	   +0.0250	    0.0367
-187.59893	   +0.0221	    0.0594
-187.57387	   +0.0408	    0.0664
-187.54880	   +0.0350	    0.0810
-187.52373	   +0.0238	    0.0541
-187.49867	   +0.0334	    0.0596
-187.47360	   +0.0362	    0.0485
-187.44853	   -0.0033	    0.0569
-187.42347	   -0.0007	    0.0577
-187.39840	   +0.0167	    0.0441
-187.37333	   +0.0134	    0.0480
-187.34827	   -0.0096	    0.0524
-187.32320	   -0.0080	    0.0684
-187.29813	   +0.0147	    0.0672
-187.27307	   +0.0376	    0.0511
-187.24800	   +0.0065	    0.0481
-187.22293	   +0.0097	    0.0476
-187.19787	   +0.0053	    0.0484
-187.17280	   +0.0191	    0.0476
-187.14773	   +0.0244	    0.0564
-187.12267	   +0.0062	    0.0503
-187.09760	   +0.0101	    0.0486
-187.07253	   -0.0035	    0.0435
-187.04747	   -0.0037	    0.0454
-187.02240	   +0.0174	    0.0469
-186.99733	   +0.0142	    0.0492
-186.97227	   +0.0329	    0.0395
-186.94720	   +0.0260	    0.0464
-186.92213	   +0.0133	    0.0508
-186.89707	   +0.0133	    0.0392
-186.87200	   +0.0193	    0.0335
-186.84693	   +0.0279	    0.0601
-186.82187	   +0.0170	    0.0381
-186.79680	   +0.0087	    0.0746
-186.77173	   +0.0143	    0.0551
-186.74667	   +0.0055	    0.0493
-186.72160	   +0.0257	    0.0274
-186.69653	   +0.0141	    0.0389
-186.67147	   -0.0030	    0.0438
-186.64640	   -0.0009	    0.0498
-186.62133	   +0.0223	    0.0377
-186.59627	   +0.0163	    0.0464
-186.57120	   -0.0099	    0.0600
-186.54613	   +0.0062	    0.0654
-186.52107	   +0.0428	    0.0560
-186.49600	   +0.0022	    0.0466
-186.47093	   +0.0238	    0.0353
-186.44587	   +0.0286	    0.0350
-186.42080	   +0.0192	    0.0424
-186.39573	   +0.0295	    0.0402
-186.37067	   +0.0320	    0.0471
-186.34560	   +0.0287	    0.0459
-186.32053	   +0.0125	    0.0715
-186.29547	   +0.0019	    0.0477
-186.27040	   +0.0052	    0.0405
-186.24533	   -0.0139	    0.0423
-186.22027	   -0.0032	    0.0363
-186.19520	   +0.0021	    0.0424
-186.17013	   -0.0039	    0.0598
-186.14507	   -0.0017	    0.0455
-186.12000	   +0.0083	    0.0529
-186.09493	   +0.0065	    0.0537
-186.06987	   +0.0028	    0.0393
-186.04480	   +0.0060	    0.0352
-186.01973	   +0.0042	    0.0536
-185.99467	   +0.0006	    0.0464
-185.96960	   +0.0155	    0.0361
-185.94453	   +0.0275	    0.0423
-185.91947	   +0.0062	    0.0567
-185.89440	   -0.0084	    0.0672
-185.86933	   -0.0000	    0.0496
-185.84427	   -0.0061	    0.0413
-185.81920	   -0.0083	    0.0499
-185.79413	   +0.0061	    0.0502
-185.76907	   -0.0050	    0.0457
-185.74400	   -0.0007	    0.0559
-185.71893	   +0.0078	    0.0409
-185.69387	   -0.0050	    0.0413
-185.66880	   -0.0071	    0.0563
-185.64373	   +0.0221	    0.0624
-185.61867	   +0.0216	    0.0506
-185.59360	   +0.0267	    0.0486
-185.56853	   +0.0170	    0.0534
-185.54347	   +0.0094	    0.0453
-185.51840	   +0.0123	    0.0550
-185.49333	   +0.0304	    0.0437
-185.46827	   +0.0163	    0.0392
-185.44320	   +0.0130	    0.0373
-185.41813	   +0.0063	    0.0483
-185.39307	   -0.0078	    0.0413
-185.36800	   +0.0186	    0.0291
