Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-20_#001.dat
Data.................: 31/01/2005
Hora.................: 11:29:33
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1442E-004	        -1.5534E-004	         1.9293E-004	         4.5462E-007	         6.8784E-007	         5.1642E-007	         1.2637E+002
 2	         5.3037E-002	         6.3720E-002	         8.2905E-002	         4.1930E-002	         5.0375E-002	         9.6611E-005	         2.5114E+001
 3	        -5.1925E+000	        -9.1255E+000	         1.0499E+001	         4.7401E+000	         8.3304E+000	         1.4000E-002	         2.0120E+001
 4	        -4.7760E+002	         1.4310E+001	         4.7781E+002	         4.6243E+002	         1.3921E+001	         4.8434E-001	         1.7957E+002
 5	         5.7705E+004	         5.4241E+004	         7.9196E+004	         5.7705E+004	         5.4241E+004	         1.9107E+002	         1.8865E+002
 6	         3.3554E+006	         1.1367E+005	         3.3574E+006	         3.4246E+006	         1.1913E+005	         4.2039E+003	         3.2336E-001
 7	        -3.2681E+008	        -1.9159E+008	         3.7883E+008	         3.3828E+008	         1.9831E+008	         2.0605E+006	         4.3400E+000
 8	        -2.7262E+010	        -5.4961E+009	         2.7811E+010	         2.8513E+010	         5.7525E+009	         2.9844E+008	         1.8142E+002
 9	         1.1609E+012	         9.1377E+010	         1.1656E+012	         1.2238E+012	         1.1212E+011	         1.8195E+010	         1.8050E+002
10	         2.3241E+014	         4.2522E+013	         2.3627E+014	         2.4652E+014	         4.5132E+013	         2.2230E+012	         1.0368E+000
