Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-7_#014.dat
Data.................: 31/01/2005
Hora.................: 12:01:52
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6966E-004	        -1.9948E-005	         1.7083E-004	         4.8839E-007	         8.8274E-007	         4.6816E-007	         1.7329E+002
 2	        -2.7433E-003	         5.9581E-003	         6.5595E-003	         2.1692E-003	         4.7110E-003	         7.0055E-005	         1.4736E+002
 3	         7.4322E-001	         2.5443E-001	         7.8562E-001	         6.7850E-001	         2.3242E-001	         3.9456E-003	         1.8630E+002
 4	        -7.9393E+001	        -1.3162E+002	         1.5371E+002	         7.6876E+001	         1.2745E+002	         1.7869E+000	         1.9473E+002
 5	        -1.5661E+003	         8.0910E+003	         8.2416E+003	         1.5680E+003	         8.0930E+003	         1.7598E+002	         3.4419E+002
 6	         8.0092E+005	         7.5862E+005	         1.1032E+006	         8.1745E+005	         7.7445E+005	         1.0989E+004	         7.2411E+000
 7	        -5.9826E+007	        -1.7114E+008	         1.8133E+008	         6.2032E+007	         1.7716E+008	         1.3360E+006	         1.0105E+001
 8	         2.0624E+009	         5.1500E+009	         5.5576E+009	         2.1896E+009	         5.3942E+009	         3.0332E+008	         8.5219E+000
 9	         2.3214E+011	         1.1963E+012	         1.2187E+012	         2.4617E+011	         1.2613E+012	         3.0935E+010	         1.8878E+002
10	        -4.3975E+013	        -7.9799E+013	         9.1135E+013	         4.6689E+013	         8.4654E+013	         1.4152E+012	         1.8611E+002
