Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-5_#016.dat
Data.................: 31/01/2005
Hora.................: 12:04:59
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6510E-004	        -6.1775E-006	         1.6522E-004	         9.1732E-007	         6.0454E-007	         9.0337E-007	         1.7786E+002
 2	        -7.1835E-004	         5.6420E-003	         5.6877E-003	         5.6950E-004	         4.4637E-003	         1.7069E-004	         1.3863E+002
 3	         2.9164E-001	        -3.2024E-001	         4.3337E-001	         2.6644E-001	         2.9260E-001	         3.4474E-003	         1.6411E+002
 4	        -6.8918E+001	        -5.7774E+001	         8.9936E+001	         6.6732E+001	         5.5955E+001	         9.3693E-001	         1.8999E+002
 5	         3.4473E+003	         7.9889E+003	         8.7017E+003	         3.4486E+003	         7.9903E+003	         1.2827E+002	         1.9333E+002
 6	         2.8842E+005	        -5.1288E+005	         5.8851E+005	         2.9446E+005	         5.2361E+005	         8.8517E+003	         3.4989E+002
 7	        -3.0127E+007	        -3.0685E+007	         4.3005E+007	         3.1196E+007	         3.1804E+007	         1.7617E+006	         6.5037E+000
 8	         1.4359E+009	         1.0639E+010	         1.0736E+010	         1.5085E+009	         1.1130E+010	         2.8108E+008	         1.0289E+001
 9	        -1.5139E+011	        -4.6286E+011	         4.8724E+011	         1.6137E+011	         4.8850E+011	         2.9325E+010	         7.9876E+000
10	         9.2418E+012	        -6.2133E+013	         6.2863E+013	         1.0048E+013	         6.6044E+013	         4.0478E+012	         3.5185E+002
