Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-2_#019.dat
Data.................: 31/01/2005
Hora.................: 12:12:12
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6376E-004	         1.2065E-005	         1.6420E-004	         4.3968E-007	         6.0363E-007	         4.7667E-007	         1.8421E+002
 2	        -5.2459E-004	         2.7109E-003	         2.7617E-003	         4.1820E-004	         2.1457E-003	         1.0142E-004	         1.4048E+002
 3	        -8.4459E-002	        -5.8765E-001	         5.9372E-001	         7.7418E-002	         5.3646E-001	         3.0537E-003	         2.7274E+001
 4	        -1.3945E+001	        -1.8099E+000	         1.4080E+001	         1.3506E+001	         1.9322E+000	         3.7761E-001	         1.8185E+002
 5	         4.6619E+003	         3.0391E+003	         5.5654E+003	         4.6622E+003	         3.0407E+003	         8.8712E+001	         1.8662E+002
 6	        -6.0435E+004	         1.4999E+004	         6.2907E+004	         6.2064E+004	         1.8202E+004	         6.6646E+003	         1.7768E+002
 7	        -1.0723E+007	         4.1334E+007	         4.2721E+007	         1.1223E+007	         4.2806E+007	         1.5908E+006	         3.4922E+002
 8	         1.1475E+009	        -2.3506E+009	         2.6176E+009	         1.2063E+009	         2.4641E+009	         1.7637E+008	         3.5200E+002
 9	        -2.4288E+010	        -2.4486E+011	         2.4643E+011	         2.9585E+010	         2.5817E+011	         5.2506E+009	         9.3706E+000
10	        -1.2892E+013	         2.7132E+013	         3.0054E+013	         1.3697E+013	         2.8847E+013	         1.8688E+012	         1.7354E+002
