Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=9_#030.dat
Data.................: 31/01/2005
Hora.................: 12:38:06
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6214E-004	         3.7117E-005	         1.6633E-004	         8.1729E-007	         4.7125E-007	         7.8524E-007	         1.9289E+002
 2	         2.5644E-004	         4.1200E-003	         4.1283E-003	         2.1169E-004	         3.2573E-003	         2.8322E-005	         4.3219E+001
 3	        -1.0019E+000	        -1.8730E-003	         1.0019E+000	         9.1465E-001	         5.4711E-003	         6.5695E-003	         3.5702E-002
 4	        -2.4251E+002	        -2.3202E+002	         3.3563E+002	         2.3481E+002	         2.2466E+002	         1.0689E+000	         1.9093E+002
 5	        -1.0660E+004	        -2.7758E+004	         2.9735E+004	         1.0660E+004	         2.7759E+004	         1.2192E+002	         1.3798E+001
 6	         1.5339E+006	         3.6396E+005	         1.5765E+006	         1.5655E+006	         3.7167E+005	         1.0713E+004	         2.2247E+000
 7	         9.8888E+007	         1.7546E+008	         2.0141E+008	         1.0236E+008	         1.8162E+008	         1.2015E+006	         1.8866E+002
 8	        -1.1173E+010	         6.1253E+008	         1.1192E+010	         1.1685E+010	         6.8631E+008	         8.9713E+007	         1.7961E+002
 9	        -5.1927E+011	        -6.1122E+011	         8.0211E+011	         5.4749E+011	         6.4433E+011	         5.1509E+009	         5.5166E+000
10	         1.2489E+014	         5.1383E+013	         1.3507E+014	         1.3247E+014	         5.4574E+013	         1.3100E+012	         2.2364E+000
