Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=15_#036.dat
Data.................: 31/01/2005
Hora.................: 12:50:34
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.3072E-005	        -1.0429E-006	         7.3082E-005	         7.6534E-007	         6.4807E-007	         7.5319E-007	         1.7918E+002
 2	        -3.5640E-002	        -3.4329E-002	         4.9484E-002	         2.8176E-002	         2.7140E-002	         9.4820E-005	         2.0196E+002
 3	        -3.7959E+000	        -6.1881E+000	         7.2596E+000	         3.4651E+000	         5.6490E+000	         5.1782E-003	         1.9492E+001
 4	         1.5899E+002	        -6.1833E+001	         1.7059E+002	         1.5394E+002	         5.9879E+001	         9.2513E-001	         3.5469E+002
 5	         4.8085E+004	         6.7397E+004	         8.2792E+004	         4.8085E+004	         6.7397E+004	         6.1180E+001	         1.9090E+002
 6	         2.5187E+006	         4.6654E+006	         5.3019E+006	         2.5706E+006	         4.7616E+006	         1.5371E+004	         1.0273E+001
 7	        -5.7482E+007	        -1.8558E+008	         1.9429E+008	         5.9511E+007	         1.9211E+008	         2.0896E+006	         1.0399E+001
 8	        -2.8976E+010	        -4.2060E+010	         5.1076E+010	         3.0304E+010	         4.3989E+010	         2.6402E+008	         1.8693E+002
 9	        -2.0675E+012	        -1.3458E+012	         2.4671E+012	         2.1796E+012	         1.4189E+012	         3.7866E+010	         3.6734E+000
10	         2.2111E+014	         2.8158E+014	         3.5803E+014	         2.3454E+014	         2.9871E+014	         4.9200E+012	         5.1859E+000
