Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-10_#011.dat
Data.................: 31/01/2005
Hora.................: 11:51:17
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.8579E-004	        -3.8038E-005	         1.8964E-004	         9.3990E-007	         6.5646E-007	         8.1354E-007	         1.6843E+002
 2	        -8.4817E-003	         4.9970E-004	         8.4964E-003	         6.7054E-003	         3.9618E-004	         2.7688E-005	         1.7831E+002
 3	         1.0950E+000	         1.4794E+000	         1.8406E+000	         9.9960E-001	         1.3506E+000	         1.2682E-002	         1.9783E+002
 4	         4.0209E+001	        -6.9813E+001	         8.0570E+001	         3.8937E+001	         6.7609E+001	         9.4724E-001	         3.4499E+002
 5	        -2.1218E+004	        -2.3610E+004	         3.1743E+004	         2.1218E+004	         2.3611E+004	         2.1770E+002	         9.6108E+000
 6	         1.5990E+006	         2.7947E+006	         3.2198E+006	         1.6320E+006	         2.8524E+006	         2.3681E+004	         1.0037E+001
 7	         2.8166E+007	         4.3508E+007	         5.1863E+007	         2.9251E+007	         4.5061E+007	         1.8733E+006	         1.8815E+002
 8	        -1.2660E+010	        -2.1588E+010	         2.5026E+010	         1.3240E+010	         2.2578E+010	         1.3114E+008	         1.8745E+002
 9	         5.6781E+011	         1.5699E+011	         5.9023E+011	         5.9891E+011	         1.7151E+011	         2.9137E+010	         1.8172E+002
10	         4.2114E+013	         1.1285E+014	         1.2046E+014	         4.4717E+013	         1.1972E+014	         2.9116E+012	         6.9535E+000
