Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=16_#037.dat
Data.................: 31/01/2005
Hora.................: 12:55:05
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.2571E-005	        -3.9829E-005	         5.1453E-005	         5.4389E-007	         4.5457E-007	         5.7098E-007	         1.2928E+002
 2	        -4.2593E-002	        -4.6805E-002	         6.3284E-002	         3.3673E-002	         3.7003E-002	         5.5117E-005	         2.0385E+002
 3	        -3.0007E+000	        -5.9432E+000	         6.6578E+000	         2.7392E+000	         5.4254E+000	         5.6381E-003	         2.1070E+001
 4	         3.7210E+002	         2.4891E+002	         4.4767E+002	         3.6028E+002	         2.4101E+002	         9.2103E-001	         8.4450E+000
 5	         5.8381E+004	         8.6676E+004	         1.0450E+005	         5.8381E+004	         8.6676E+004	         1.4595E+002	         1.9121E+002
 6	         1.4862E+006	         2.6590E+006	         3.0462E+006	         1.5170E+006	         2.7138E+006	         1.0246E+004	         1.0133E+001
 7	        -2.9056E+008	        -4.9039E+008	         5.7001E+008	         3.0078E+008	         5.0761E+008	         3.6372E+006	         8.4790E+000
 8	        -3.4715E+010	        -4.0555E+010	         5.3384E+010	         3.6307E+010	         4.2414E+010	         3.4372E+008	         1.8618E+002
 9	         7.7188E+011	         1.9280E+012	         2.0780E+012	         8.1768E+011	         2.0345E+012	         9.7088E+010	         1.8758E+002
10	         3.7153E+014	         4.0170E+014	         5.4721E+014	         3.9412E+014	         4.2613E+014	         5.7078E+012	         4.7235E+000
