Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=0_#021.dat
Data.................: 31/01/2005
Hora.................: 12:15:18
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6119E-004	         1.8916E-005	         1.6229E-004	         7.6406E-007	         4.4824E-007	         7.2078E-007	         1.8669E+002
 2	        -9.4826E-004	         5.0311E-004	         1.0760E-003	         7.5288E-004	         4.0386E-004	         5.3055E-005	         1.6603E+002
 3	        -5.9765E-002	        -5.4904E-001	         5.5230E-001	         5.4729E-002	         5.0133E-001	         1.0694E-002	         2.7929E+001
 4	         2.0079E+001	         2.8154E+001	         3.4593E+001	         1.9471E+001	         2.7273E+001	         8.9710E-001	         1.3626E+001
 5	         3.6096E+003	         4.8523E+003	         6.0485E+003	         3.6106E+003	         4.8530E+003	         3.6256E+001	         1.9067E+002
 6	        -1.2373E+005	         2.2110E+005	         2.5345E+005	         1.2631E+005	         2.2603E+005	         1.0975E+004	         1.6987E+002
 7	        -5.8594E+006	        -6.5387E+006	         8.8116E+006	         6.1206E+006	         6.8315E+006	         9.1744E+005	         6.8766E+000
 8	        -1.0280E+009	        -3.7584E+009	         3.8992E+009	         1.0836E+009	         3.9372E+009	         2.0955E+008	         1.8934E+002
 9	        -2.3393E+011	        -3.5221E+009	         2.3431E+011	         2.4736E+011	         1.4907E+010	         1.9603E+010	         9.5846E-002
10	        -3.9559E+012	         4.2940E+012	         6.0819E+012	         4.6202E+012	         5.2704E+012	         2.6735E+012	         1.7527E+002
