Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-11_#010.dat
Data.................: 31/01/2005
Hora.................: 11:49:45
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.9507E-004	        -3.9090E-005	         1.9895E-004	         4.3328E-007	         7.2586E-007	         4.4695E-007	         1.6867E+002
 2	        -1.0416E-002	        -2.5208E-003	         1.0717E-002	         8.2349E-003	         1.9957E-003	         5.6795E-005	         1.8680E+002
 3	         8.3341E-001	         1.5219E+000	         1.7352E+000	         7.6082E-001	         1.3894E+000	         9.7783E-003	         2.0043E+002
 4	         1.3903E+002	         5.0594E+001	         1.4795E+002	         1.3461E+002	         4.8996E+001	         8.9949E-001	         4.9993E+000
 5	        -2.8183E+004	        -3.6289E+004	         4.5947E+004	         2.8183E+004	         3.6289E+004	         7.5176E+001	         1.0433E+001
 6	         1.1496E+006	         2.0948E+006	         2.3895E+006	         1.1733E+006	         2.1380E+006	         1.2699E+004	         1.0207E+001
 7	         1.2764E+008	         1.9009E+008	         2.2897E+008	         1.3213E+008	         1.9676E+008	         1.1383E+006	         1.8802E+002
 8	        -1.5479E+010	        -1.9184E+010	         2.4651E+010	         1.6190E+010	         2.0064E+010	         2.5341E+008	         1.8639E+002
 9	         6.2033E+010	        -8.1169E+011	         8.1429E+011	         6.8803E+010	         8.5564E+011	         7.4156E+009	         1.7049E+002
10	         7.4528E+013	         1.0380E+014	         1.2779E+014	         7.9074E+013	         1.1011E+014	         2.0785E+012	         5.4322E+000
