Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=3_#024.dat
Data.................: 31/01/2005
Hora.................: 12:23:05
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.5804E-004	         2.1675E-005	         1.5952E-004	         3.4327E-007	         4.6277E-007	         3.5485E-007	         1.8781E+002
 2	        -6.8027E-004	        -1.5856E-003	         1.7258E-003	         5.3895E-004	         1.2545E-003	         4.5216E-005	         2.1339E+002
 3	         2.6318E-001	        -4.6358E-002	         2.6731E-001	         2.4034E-001	         4.3105E-002	         7.6631E-003	         1.7667E+002
 4	         4.4632E+001	         9.3629E+001	         1.0373E+002	         4.3229E+001	         9.0659E+001	         9.5605E-001	         1.6128E+001
 5	        -1.0278E+003	         4.0686E+003	         4.1973E+003	         1.0322E+003	         4.0690E+003	         5.6287E+001	         3.4484E+002
 6	        -6.6248E+005	        -6.0249E+005	         8.9554E+005	         6.7621E+005	         6.1502E+005	         9.2286E+003	         1.8705E+002
 7	        -5.5513E+007	        -7.7450E+007	         9.5297E+007	         5.7465E+007	         8.0183E+007	         1.0964E+006	         7.7670E+000
 8	        -9.1099E+008	        -1.6675E+009	         1.9013E+009	         9.5532E+008	         1.7459E+009	         7.7852E+007	         1.8767E+002
 9	         4.8279E+011	         3.1223E+011	         5.7538E+011	         5.1007E+011	         3.3024E+011	         3.6313E+010	         1.8365E+002
10	         4.5470E+013	         2.4637E+013	         5.1787E+013	         4.8246E+013	         2.6296E+013	         1.0728E+012	         2.8450E+000
