Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=12_#033.dat
Data.................: 31/01/2005
Hora.................: 12:44:13
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.4581E-004	         4.7057E-005	         1.5321E-004	         5.6640E-007	         4.6937E-007	         5.4935E-007	         1.9789E+002
 2	        -1.2796E-002	        -4.6891E-003	         1.3628E-002	         1.0116E-002	         3.7085E-003	         4.5690E-005	         1.9006E+002
 3	        -3.2646E+000	        -3.3012E+000	         4.6428E+000	         2.9802E+000	         3.0136E+000	         5.5427E-003	         1.5107E+001
 4	        -2.0824E+002	        -4.4060E+002	         4.8734E+002	         2.0163E+002	         4.2661E+002	         5.3904E-001	         1.9618E+002
 5	         1.6057E+004	         1.8733E+002	         1.6058E+004	         1.6058E+004	         2.1007E+002	         1.4868E+002	         1.8013E+002
 6	         1.7231E+006	         3.3389E+006	         3.7574E+006	         1.7587E+006	         3.4078E+006	         8.7546E+003	         1.0451E+001
 7	         3.4013E+006	         1.6688E+008	         1.6692E+008	         3.6849E+006	         1.7274E+008	         1.5869E+006	         1.9269E+002
 8	         8.5025E+009	         1.0326E+009	         8.5659E+009	         8.8925E+009	         1.0889E+009	         7.4393E+007	         8.6557E-001
 9	         7.6912E+011	        -2.7305E+011	         8.1662E+011	         8.1116E+011	         2.8911E+011	         2.2402E+010	         1.7783E+002
10	        -1.6241E+014	        -1.3248E+014	         2.0961E+014	         1.7227E+014	         1.4057E+014	         3.0767E+012	         1.8392E+002
