Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=2_#023.dat
Data.................: 31/01/2005
Hora.................: 12:18:32
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.5918E-004	         2.1497E-005	         1.6063E-004	         4.2647E-007	         3.9049E-007	         4.6127E-007	         1.8769E+002
 2	        -1.0672E-003	        -1.3169E-003	         1.6976E-003	         8.4510E-004	         1.0492E-003	         9.1425E-005	         2.0549E+002
 3	         1.2336E-001	        -2.9736E-001	         3.2202E-001	         1.1295E-001	         2.7146E-001	         3.1271E-003	         1.5751E+002
 4	         4.2564E+001	         7.3851E+001	         8.5242E+001	         4.1218E+001	         7.1507E+001	         1.6787E-001	         1.5011E+001
 5	         1.3983E+003	         5.8658E+003	         6.0304E+003	         1.4005E+003	         5.8666E+003	         1.0768E+002	         1.9532E+002
 6	        -3.5680E+005	        -1.8679E+005	         4.0300E+005	         3.6446E+005	         1.9124E+005	         1.3690E+004	         1.8461E+002
 7	        -3.8749E+007	        -5.9318E+007	         7.0859E+007	         4.0113E+007	         6.1413E+007	         8.8372E+005	         8.1208E+000
 8	        -3.1130E+009	        -3.1336E+009	         4.4171E+009	         3.2574E+009	         3.2787E+009	         1.4253E+008	         1.8565E+002
 9	         8.1563E+010	         1.1651E+011	         1.4260E+011	         8.6169E+010	         1.2484E+011	         2.0003E+010	         1.8611E+002
10	         3.9116E+013	         1.4966E+013	         4.1913E+013	         4.1500E+013	         1.6027E+013	         1.5766E+012	         2.0937E+000
