Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=-9_#012.dat
Data.................: 31/01/2005
Hora.................: 11:52:50
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.7789E-004	        -3.3980E-005	         1.8110E-004	         4.0621E-007	         9.5710E-007	         4.5399E-007	         1.6919E+002
 2	        -6.3418E-003	         3.0881E-003	         7.0546E-003	         5.0138E-003	         2.4451E-003	         6.4032E-005	         1.6702E+002
 3	         1.1151E+000	         1.1508E+000	         1.6024E+000	         1.0179E+000	         1.0506E+000	         9.0913E-003	         1.9530E+002
 4	        -2.7874E+001	        -1.3604E+002	         1.3887E+002	         2.7001E+001	         1.3173E+002	         1.4514E+000	         1.9961E+002
 5	        -1.3292E+004	        -9.6791E+003	         1.6443E+004	         1.3292E+004	         9.6805E+003	         1.5273E+002	         7.2124E+000
 6	         1.5454E+006	         2.6293E+006	         3.0498E+006	         1.5773E+006	         2.6835E+006	         1.6808E+004	         9.9256E+000
 7	        -3.9920E+007	        -9.1548E+007	         9.9880E+007	         4.1328E+007	         9.4783E+007	         1.7591E+006	         9.4915E+000
 8	        -7.0088E+009	        -1.6583E+010	         1.8004E+010	         7.3308E+009	         1.7345E+010	         2.4381E+008	         1.8839E+002
 9	         7.7763E+011	         1.0775E+012	         1.3290E+012	         8.1994E+011	         1.1364E+012	         3.6447E+010	         1.8602E+002
10	         2.9911E+012	         8.4417E+013	         8.4478E+013	         3.4532E+012	         8.9573E+013	         2.5737E+012	         8.7971E+000
