Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=1_#022.dat
Data.................: 31/01/2005
Hora.................: 12:16:51
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6000E-004	         2.0591E-005	         1.6132E-004	         5.8217E-007	         5.4222E-007	         5.4537E-007	         1.8733E+002
 2	        -9.5545E-004	        -4.9712E-004	         1.0785E-003	         7.5576E-004	         3.9796E-004	         2.6347E-005	         1.9374E+002
 3	         1.6053E-002	        -4.4263E-001	         4.4297E-001	         1.6437E-002	         4.0413E-001	         7.1026E-003	         1.5069E+002
 4	         3.3857E+001	         4.9856E+001	         6.0270E+001	         3.2783E+001	         4.8287E+001	         8.8889E-001	         1.3955E+001
 5	         2.8388E+003	         5.7891E+003	         6.4491E+003	         2.8438E+003	         5.7894E+003	         9.3909E+001	         1.9278E+002
 6	        -2.0091E+005	         1.0169E+005	         2.2542E+005	         2.0534E+005	         1.0443E+005	         1.0796E+004	         1.7553E+002
 7	        -1.8432E+007	        -3.3809E+007	         3.8556E+007	         1.9156E+007	         3.5059E+007	         1.6221E+006	         8.7717E+000
 8	        -2.8224E+009	        -3.6950E+009	         4.6672E+009	         2.9683E+009	         3.8874E+009	         2.6878E+008	         1.8658E+002
 9	        -1.8510E+011	         2.0386E+010	         1.9210E+011	         1.9883E+011	         5.8993E+010	         4.1222E+010	         3.5930E+002
10	         1.8292E+013	         4.3869E+012	         1.8973E+013	         1.9709E+013	         5.0437E+012	         2.8487E+012	         1.3486E+000
