Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap22\Translado22_X=11_#032.dat
Data.................: 31/01/2005
Hora.................: 12:41:11
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.5656E-004	         4.7108E-005	         1.6349E-004	         6.2533E-007	         3.2520E-007	         6.7018E-007	         1.9675E+002
 2	        -6.9405E-003	         6.9988E-004	         6.9758E-003	         5.4876E-003	         5.5508E-004	         8.8904E-005	         1.7712E+002
 3	        -2.5779E+000	        -2.0067E+000	         3.2669E+000	         2.3533E+000	         1.8319E+000	         7.2036E-003	         1.2633E+001
 4	        -2.5617E+002	        -4.1181E+002	         4.8498E+002	         2.4803E+002	         3.9873E+002	         4.4442E-001	         1.9453E+002
 5	         7.3301E+003	        -1.3927E+004	         1.5738E+004	         7.3302E+003	         1.3927E+004	         6.4320E+001	         1.6755E+002
 6	         1.8185E+006	         2.3756E+006	         2.9917E+006	         1.8560E+006	         2.4246E+006	         7.7115E+003	         8.7610E+000
 7	        -2.5152E+007	         1.5963E+008	         1.6160E+008	         2.6047E+007	         1.6524E+008	         7.9857E+005	         3.4842E+002
 8	        -1.1399E+009	        -5.8973E+007	         1.1503E+009	         1.1997E+009	         1.6815E+008	         1.3092E+008	         1.8037E+002
 9	         1.4262E+012	         3.4705E+011	         1.4679E+012	         1.5034E+012	         3.6613E+011	         7.4549E+009	         1.8152E+002
10	         1.4257E+013	        -7.8050E+012	         1.6348E+013	         1.5287E+013	         8.5123E+012	         2.2589E+012	         3.5713E+002
