Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Ima\BobinaGirante_vs4.1\gap300_X=4_#025.dat
Data.................: 25/01/2005
Hora.................: 14:18:23
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.0772E-005	        -6.9858E-005	         1.1454E-004	         2.7961E-007	         4.7449E-007	         4.7819E-007	         1.4242E+002
 2	        -1.4637E-004	        -1.1964E-003	         1.2054E-003	         1.1676E-004	         9.4663E-004	         3.8219E-005	         2.2151E+002
 3	        -7.0375E-003	        -4.7664E-004	         8.2925E-003	         6.5676E-003	         5.0215E-003	         1.7670E-003	         1.2915E+000
 4	         7.0621E-002	        -7.4439E-003	         4.8369E-001	         1.2704E-001	         6.0704E-001	         3.0621E-001	         3.5850E+002
 5	        -1.7566E+001	        -4.3942E+000	         5.5256E+001	         2.0820E+001	         6.9198E+001	         3.8565E+001	         2.8088E+000
 6	         8.9710E+001	        -1.9702E+002	         5.3028E+003	         1.5703E+003	         7.0868E+003	         4.1891E+003	         3.4908E+002
 7	        -1.4702E+005	        -3.1274E+004	         6.0115E+005	         2.7999E+005	         7.5948E+005	         4.5555E+005	         1.7156E+000
 8	         4.8199E+005	        -5.9684E+005	         6.2894E+007	         3.5469E+007	         7.2633E+007	         3.9864E+007	         3.5362E+002
 9	        -1.8435E+009	        -2.2007E+008	         8.3555E+009	         3.7938E+009	         9.1440E+009	         3.3492E+009	         7.5639E-001
10	         2.0110E+011	         1.5337E+011	         1.0466E+012	         5.7560E+011	         1.1657E+012	         5.7375E+011	         3.7330E+000
