Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Ima\BobinaGirante_vs4.1\gap300_X=-11_#010.dat
Data.................: 25/01/2005
Hora.................: 13:51:30
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.2189E-005	        -5.2666E-005	         1.0617E-004	         3.4454E-007	         2.1518E-007	         3.5208E-007	         1.5026E+002
 2	        -1.5707E-005	        -1.1433E-003	         1.1436E-003	         2.1545E-005	         9.0424E-004	         2.4927E-005	         2.2461E+002
 3	        -7.1643E-003	        -2.5365E-003	         8.1190E-003	         6.5772E-003	         4.0829E-003	         1.2644E-003	         6.4987E+000
 4	         1.4876E-001	         1.3793E-003	         2.9205E-001	         1.6205E-001	         3.0472E-001	         1.3933E-001	         1.3281E-001
 5	        -1.2476E+001	        -5.7947E-001	         2.7685E+001	         1.7811E+001	         2.8509E+001	         1.4523E+001	         5.3187E-001
 6	         4.8668E+002	        -5.2225E+002	         2.7656E+003	         1.7039E+003	         2.7513E+003	         1.0093E+003	         3.5216E+002
 7	        -1.2608E+005	         4.4588E+004	         3.9989E+005	         1.7451E+005	         4.9747E+005	         2.8502E+005	         3.5722E+002
 8	         1.2584E+007	        -1.2537E+007	         4.8648E+007	         2.1546E+007	         5.5200E+007	         2.4541E+007	         3.5439E+002
 9	        -2.5750E+009	         1.4872E+009	         5.1463E+009	         3.6771E+009	         4.8804E+009	         2.3372E+009	         3.5667E+002
10	         8.9471E+010	        -1.3391E+011	         6.5311E+011	         2.0028E+011	         8.5651E+011	         4.9373E+011	         3.5437E+002
