Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Ima\BobinaGirante_vs4.1\gap300_X=-3_#018.dat
Data.................: 25/01/2005
Hora.................: 14:07:04
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.1389E-005	        -6.1840E-005	         1.1035E-004	         3.3033E-007	         3.4880E-007	         3.4321E-007	         1.4592E+002
 2	        -9.9112E-005	        -1.1887E-003	         1.1930E-003	         8.1914E-005	         9.4114E-004	         5.2231E-005	         2.2262E+002
 3	        -5.7420E-003	        -2.0679E-003	         6.6151E-003	         6.1134E-003	         3.5936E-003	         3.3327E-003	         6.6018E+000
 4	         1.9030E-001	         2.0845E-001	         4.5621E-001	         2.7958E-001	         4.5718E-001	         2.2785E-001	         1.1902E+001
 5	        -3.8269E+001	         6.1675E+000	         5.3250E+001	         5.7717E+001	         3.7979E+001	         4.0061E+001	         3.5817E+002
 6	         2.0696E+003	        -3.7332E+003	         7.6017E+003	         4.1005E+003	         1.0261E+004	         7.3253E+003	         3.4983E+002
 7	         1.3804E+005	         4.4774E+005	         9.9405E+005	         7.3189E+005	         1.2392E+006	         9.3551E+005	         1.9041E+002
 8	        -3.2492E+007	        -5.6045E+006	         9.6193E+007	         1.1092E+008	         6.9138E+007	         7.5408E+007	         1.8122E+002
 9	        -1.5021E+009	        -5.2348E+009	         1.1755E+010	         3.5704E+009	         1.5132E+010	         8.5513E+009	         8.2211E+000
10	         9.9016E+011	         2.3421E+010	         1.7046E+012	         2.2457E+012	         9.7136E+011	         1.5739E+012	         1.3550E-001
