Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Ima\BobinaGirante_vs4.1\gap300_X=7_#028.dat
Data.................: 25/01/2005
Hora.................: 14:23:24
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.0317E-005	        -7.3426E-005	         1.1640E-004	         1.4595E-007	         4.5831E-007	         3.6729E-007	         1.4089E+002
 2	        -1.7614E-004	        -1.1993E-003	         1.2122E-003	         1.3993E-004	         9.4871E-004	         3.3308E-005	         2.2082E+002
 3	        -6.6080E-003	        -5.1037E-004	         7.7557E-003	         6.1194E-003	         4.6219E-003	         1.3867E-003	         1.4722E+000
 4	         1.4849E-001	         2.2495E-002	         4.1319E-001	         2.2343E-001	         4.3860E-001	         1.8955E-001	         2.1537E+000
 5	        -1.0620E+001	         5.7022E+000	         4.4625E+001	         2.3246E+001	         4.6114E+001	         1.4627E+001	         3.5435E+002
 6	         6.0183E+002	         3.5013E+002	         6.1974E+003	         2.4895E+003	         6.6173E+003	         1.4414E+003	         5.0317E+000
 7	        -1.4509E+005	        -8.8451E+004	         6.6725E+005	         3.4077E+005	         7.0575E+005	         2.5065E+005	         4.4812E+000
 8	         9.4555E+006	         2.9422E+006	         7.6122E+007	         4.5049E+007	         7.6308E+007	         2.4990E+007	         2.1605E+000
 9	        -2.1229E+009	        -7.4397E+008	         9.0947E+009	         5.5517E+009	         9.1570E+009	         3.4616E+009	         2.1459E+000
10	         3.2333E+011	         3.8867E+010	         1.1054E+012	         6.4689E+011	         1.0822E+012	         2.7498E+011	         6.8547E-001
