Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Ima\BobinaGirante_vs4.1\gap300_X=-9_#012.dat
Data.................: 25/01/2005
Hora.................: 13:55:42
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.1957E-005	        -5.4811E-005	         1.0705E-004	         4.5826E-007	         2.3198E-007	         4.2835E-007	         1.4920E+002
 2	        -2.6655E-005	        -1.1510E-003	         1.1516E-003	         3.7621E-005	         9.1011E-004	         1.8128E-005	         2.2434E+002
 3	        -7.3657E-003	        -3.4021E-003	         8.4471E-003	         7.1197E-003	         4.0252E-003	         2.2647E-003	         8.2637E+000
 4	         1.8754E-001	         5.2281E-002	         2.5755E-001	         2.2684E-001	         1.5768E-001	         7.2432E-002	         3.8942E+000
 5	        -1.4183E+001	         2.0085E-001	         4.1415E+001	         2.0002E+001	         4.6021E+001	         2.0599E+001	         3.5984E+002
 6	         5.3879E+002	         3.9637E+002	         2.6109E+003	         1.7349E+003	         2.6025E+003	         1.1643E+003	         6.0568E+000
 7	         1.0417E+004	         3.9995E+003	         3.3303E+005	         8.9594E+004	         4.3638E+005	         2.4464E+005	         1.8300E+002
 8	         1.0165E+007	         6.6447E+006	         4.7892E+007	         1.3947E+007	         6.0012E+007	         3.0855E+007	         4.1464E+000
 9	        -7.4581E+008	        -3.7213E+008	         5.3131E+009	         2.0523E+009	         6.1628E+009	         2.6462E+009	         2.9464E+000
10	         1.0578E+011	        -1.5924E+010	         3.5283E+011	         1.5671E+011	         4.2705E+011	         2.2967E+011	         3.5914E+002
