gap:        26.90
posx:        -0.40010
posz:        +0.00000
nr_points: 15001

-188.00000	   -0.1639	    0.0624
-187.97493	   -0.1828	    0.0568
-187.94987	   -0.1686	    0.0526
-187.92480	   -0.1772	    0.0489
-187.89973	   -0.1803	    0.0355
-187.87467	   -0.1732	    0.0392
-187.84960	   -0.1739	    0.0517
-187.82453	   -0.1667	    0.0626
-187.79947	   -0.1804	    0.0611
-187.77440	   -0.1826	    0.0638
-187.74933	   -0.1494	    0.0689
-187.72427	   -0.1782	    0.0713
-187.69920	   -0.1956	    0.0435
-187.67413	   -0.1966	    0.0385
-187.64907	   -0.1880	    0.0482
-187.62400	   -0.1639	    0.0527
-187.59893	   -0.1430	    0.0289
-187.57387	   -0.1613	    0.0460
-187.54880	   -0.1997	    0.0463
-187.52373	   -0.1672	    0.0519
-187.49867	   -0.1910	    0.0651
-187.47360	   -0.1414	    0.0538
-187.44853	   -0.1519	    0.0534
-187.42347	   -0.1768	    0.0431
-187.39840	   -0.1781	    0.0480
-187.37333	   -0.1637	    0.0438
-187.34827	   -0.1722	    0.0421
-187.32320	   -0.1857	    0.0601
-187.29813	   -0.1650	    0.0547
-187.27307	   -0.1720	    0.0293
-187.24800	   -0.1666	    0.0662
-187.22293	   -0.1809	    0.0435
-187.19787	   -0.1872	    0.0452
-187.17280	   -0.1689	    0.0453
-187.14773	   -0.1796	    0.0413
-187.12267	   -0.1902	    0.0348
-187.09760	   -0.1831	    0.0563
-187.07253	   -0.1662	    0.0438
-187.04747	   -0.1664	    0.0429
-187.02240	   -0.1898	    0.0839
-186.99733	   -0.1563	    0.0465
-186.97227	   -0.1889	    0.0290
-186.94720	   -0.1772	    0.0465
-186.92213	   -0.1732	    0.0310
-186.89707	   -0.1623	    0.0337
-186.87200	   -0.1589	    0.0479
-186.84693	   -0.1911	    0.0547
-186.82187	   -0.1869	    0.0532
-186.79680	   -0.1918	    0.0481
-186.77173	   -0.1815	    0.0424
-186.74667	   -0.1883	    0.0563
-186.72160	   -0.1899	    0.0576
-186.69653	   -0.2042	    0.0502
-186.67147	   -0.2024	    0.0510
-186.64640	   -0.1929	    0.0546
-186.62133	   -0.1928	    0.0653
-186.59627	   -0.1885	    0.0521
-186.57120	   -0.2019	    0.0477
-186.54613	   -0.2048	    0.0409
-186.52107	   -0.1735	    0.0482
-186.49600	   -0.1654	    0.0533
-186.47093	   -0.1778	    0.0391
-186.44587	   -0.1656	    0.0444
-186.42080	   -0.1868	    0.0390
-186.39573	   -0.2020	    0.0411
-186.37067	   -0.1883	    0.0390
-186.34560	   -0.1752	    0.0499
-186.32053	   -0.1815	    0.0642
-186.29547	   -0.1645	    0.0618
-186.27040	   -0.1770	    0.0309
-186.24533	   -0.1760	    0.0587
-186.22027	   -0.1700	    0.0447
-186.19520	   -0.1892	    0.0462
-186.17013	   -0.2051	    0.0329
-186.14507	   -0.2040	    0.0545
-186.12000	   -0.2018	    0.0452
-186.09493	   -0.1971	    0.0487
-186.06987	   -0.2012	    0.0797
-186.04480	   -0.1950	    0.0775
-186.01973	   -0.1961	    0.0586
-185.99467	   -0.1827	    0.0473
-185.96960	   -0.1788	    0.0504
-185.94453	   -0.1980	    0.0443
-185.91947	   -0.2155	    0.0487
-185.89440	   -0.2209	    0.0490
-185.86933	   -0.1918	    0.0469
-185.84427	   -0.1852	    0.0663
-185.81920	   -0.2078	    0.0537
-185.79413	   -0.2000	    0.0525
-185.76907	   -0.1895	    0.0561
-185.74400	   -0.1811	    0.0487
-185.71893	   -0.1831	    0.0307
-185.69387	   -0.2060	    0.0315
-185.66880	   -0.2152	    0.0324
-185.64373	   -0.2105	    0.0599
-185.61867	   -0.2289	    0.0677
-185.59360	   -0.2099	    0.0721
-185.56853	   -0.2183	    0.0469
-185.54347	   -0.1939	    0.0599
-185.51840	   -0.1966	    0.0344
-185.49333	   -0.1961	    0.0351
-185.46827	   -0.2063	    0.0488
-185.44320	   -0.2043	    0.0434
-185.41813	   -0.2034	    0.0462
-185.39307	   -0.2061	    0.0422
-185.36800	   -0.1911	    0.0589
-185.34293	   -0.2011	    0.0644
-185.31787	   -0.2153	    0.0931
-185.29280	   -0.1998	    0.0518
-185.26773	   -0.1855	    0.0498
-185.24267	   -0.2050	    0.0464
-185.21760	   -0.2095	    0.0483
-185.19253	   -0.1867	    0.0389
-185.16747	   -0.1961	    0.0340
-185.14240	   -0.2283	    0.0499
-185.11733	   -0.2116	    0.0710
-185.09227	   -0.2097	    0.0554
-185.06720	   -0.2089	    0.0671
-185.04213	   -0.2124	    0.0475
-185.01707	   -0.2018	    0.0549
-184.99200	   -0.2092	    0.0546
-184.96693	   -0.2162	    0.0537
-184.94187	   -0.2319	    0.0564
-184.91680	   -0.2327	    0.0463
-184.89173	   -0.2313	    0.0580
-184.86667	   -0.2183	    0.0536
-184.84160	   -0.2172	    0.0322
-184.81653	   -0.2371	    0.0495
-184.79147	   -0.2185	    0.0400
-184.76640	   -0.2214	    0.0451
-184.74133	   -0.2162	    0.0437
-184.71627	   -0.1971	    0.0519
-184.69120	   -0.1988	    0.0510
-184.66613	   -0.2236	    0.0482
-184.64107	   -0.2290	    0.0678
-184.61600	   -0.2273	    0.0628
-184.59093	   -0.2262	    0.0513
-184.56587	   -0.2089	    0.0499
-184.54080	   -0.2234	    0.0390
-184.51573	   -0.2299	    0.0408
-184.49067	   -0.2248	    0.0427
-184.46560	   -0.2105	    0.0365
-184.44053	   -0.2243	    0.0527
-184.41547	   -0.2219	    0.0530
-184.39040	   -0.1873	    0.0496
-184.36533	   -0.1989	    0.0621
-184.34027	   -0.2467	    0.0572
-184.31520	   -0.2262	    0.0599
-184.29013	   -0.2332	    0.0447
-184.26507	   -0.2384	    0.0388
-184.24000	   -0.2356	    0.0532
-184.21493	   -0.2371	    0.0577
-184.18987	   -0.2263	    0.0495
-184.16480	   -0.2625	    0.0485
-184.13973	   -0.2515	    0.0544
-184.11467	   -0.2322	    0.0520
-184.08960	   -0.2004	    0.0382
-184.06453	   -0.2161	    0.0606
-184.03947	   -0.2507	    0.0535
-184.01440	   -0.2482	    0.0394
-183.98933	   -0.2267	    0.0490
-183.96427	   -0.2191	    0.0450
-183.93920	   -0.2158	    0.0647
-183.91413	   -0.2107	    0.0678
-183.88907	   -0.2145	    0.0633
-183.86400	   -0.2217	    0.0624
-183.83893	   -0.2305	    0.0476
-183.81387	   -0.2216	    0.0553
-183.78880	   -0.2385	    0.0411
-183.76373	   -0.2392	    0.0383
-183.73867	   -0.2483	    0.0417
-183.71360	   -0.2442	    0.0422
-183.68853	   -0.2264	    0.0468
-183.66347	   -0.2242	    0.0693
-183.63840	   -0.2438	    0.0528
-183.61333	   -0.2430	    0.0572
-183.58827	   -0.2494	    0.0505
-183.56320	   -0.2488	    0.0450
-183.53813	   -0.2408	    0.0374
-183.51307	   -0.2471	    0.0427
-183.48800	   -0.2492	    0.0553
-183.46293	   -0.2517	    0.0416
-183.43787	   -0.2345	    0.0669
-183.41280	   -0.2296	    0.0458
-183.38773	   -0.2229	    0.0645
-183.36267	   -0.2539	    0.0682
-183.33760	   -0.2426	    0.0643
-183.31253	   -0.2449	    0.0412
-183.28747	   -0.2510	    0.0415
-183.26240	   -0.2466	    0.0322
-183.23733	   -0.2419	    0.0388
-183.21227	   -0.2353	    0.0511
-183.18720	   -0.2588	    0.0553
-183.16213	   -0.2487	    0.0428
-183.13707	   -0.2426	    0.0603
-183.11200	   -0.2385	    0.0632
-183.08693	   -0.2425	    0.0581
-183.06187	   -0.2504	    0.0484
-183.03680	   -0.2611	    0.0357
-183.01173	   -0.2726	    0.0409
-182.98667	   -0.2749	    0.0418
-182.96160	   -0.2756	    0.0552
-182.93653	   -0.2668	    0.0584
-182.91147	   -0.2576	    0.0599
