X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	-1650	7.61e-06	-0.00011015	-5.721e-05
0	0	-1648	7.5e-06	-0.00011289	-5.773e-05
0	0	-1646	7.59e-06	-0.00011562	-5.825e-05
0	0	-1644	7.87e-06	-0.0001183	-5.933e-05
0	0	-1642	8.06e-06	-0.00012072	-6.04e-05
0	0	-1640	7.96e-06	-0.00012362	-6.174e-05
0	0	-1638	8.15e-06	-0.00012641	-6.226e-05
0	0	-1636	7.87e-06	-0.00012994	-6.32e-05
0	0	-1634	7.96e-06	-0.00013259	-6.491e-05
0	0	-1632	8.14e-06	-0.00013531	-6.571e-05
0	0	-1630	8.62e-06	-0.00013823	-6.668e-05
0	0	-1628	8.78e-06	-0.00014143	-6.773e-05
0	0	-1626	9.14e-06	-0.00014539	-6.894e-05
0	0	-1624	8.9e-06	-0.00014962	-7.058e-05
0	0	-1622	9.25e-06	-0.00015321	-7.188e-05
0	0	-1620	9.27e-06	-0.00015632	-7.307e-05
0	0	-1618	9.25e-06	-0.00015907	-7.433e-05
0	0	-1616	9.53e-06	-0.00016312	-7.546e-05
0	0	-1614	9.12e-06	-0.00016742	-7.714e-05
0	0	-1612	9.52e-06	-0.00017184	-7.907e-05
0	0	-1610	9.69e-06	-0.00017583	-8.037e-05
0	0	-1608	1.039e-05	-0.00017986	-8.216e-05
0	0	-1606	1.092e-05	-0.00018421	-8.358e-05
0	0	-1604	1.133e-05	-0.0001889	-8.494e-05
0	0	-1602	1.084e-05	-0.00019347	-8.696e-05
0	0	-1600	1.085e-05	-0.00019768	-8.853e-05
0	0	-1598	1.142e-05	-0.00020282	-8.98e-05
0	0	-1596	1.185e-05	-0.00020788	-9.188e-05
0	0	-1594	1.131e-05	-0.00021252	-9.406e-05
0	0	-1592	1.116e-05	-0.00021784	-9.549e-05
0	0	-1590	1.138e-05	-0.00022357	-9.697e-05
0	0	-1588	1.187e-05	-0.00022931	-9.833e-05
0	0	-1586	1.251e-05	-0.00023474	-0.00010017
0	0	-1584	1.27e-05	-0.00024083	-0.00010231
0	0	-1582	1.299e-05	-0.00024657	-0.00010454
0	0	-1580	1.344e-05	-0.00025273	-0.000106
0	0	-1578	1.373e-05	-0.00025947	-0.00010765
0	0	-1576	1.449e-05	-0.00026604	-0.00011006
0	0	-1574	1.453e-05	-0.00027248	-0.00011257
0	0	-1572	1.431e-05	-0.00027903	-0.0001143
0	0	-1570	1.466e-05	-0.00028624	-0.00011649
0	0	-1568	1.491e-05	-0.00029364	-0.00011928
0	0	-1566	1.516e-05	-0.0003009	-0.00012179
0	0	-1564	1.516e-05	-0.00030888	-0.00012354
0	0	-1562	1.549e-05	-0.00031639	-0.00012628
0	0	-1560	1.588e-05	-0.00032415	-0.00012878
0	0	-1558	1.601e-05	-0.00033248	-0.00013152
0	0	-1556	1.629e-05	-0.00034106	-0.00013392
0	0	-1554	1.692e-05	-0.00034969	-0.00013605
0	0	-1552	1.718e-05	-0.0003585	-0.00013901
0	0	-1550	1.706e-05	-0.0003677	-0.00014167
0	0	-1548	1.776e-05	-0.00037681	-0.00014444
0	0	-1546	1.802e-05	-0.00038693	-0.00014697
0	0	-1544	1.838e-05	-0.00039666	-0.00014945
0	0	-1542	1.9e-05	-0.00040671	-0.00015259
0	0	-1540	1.949e-05	-0.00041719	-0.00015628
0	0	-1538	1.962e-05	-0.00042796	-0.00015917
0	0	-1536	1.97e-05	-0.00043937	-0.00016188
0	0	-1534	2.02e-05	-0.0004513	-0.00016542
0	0	-1532	2.055e-05	-0.00046346	-0.00016847
0	0	-1530	2.072e-05	-0.00047554	-0.00017099
0	0	-1528	2.116e-05	-0.00048774	-0.00017496
0	0	-1526	2.102e-05	-0.00050087	-0.00017837
0	0	-1524	2.122e-05	-0.00051447	-0.00018167
0	0	-1522	2.174e-05	-0.00052816	-0.00018519
0	0	-1520	2.217e-05	-0.00054255	-0.00018862
0	0	-1518	2.243e-05	-0.00055733	-0.00019166
0	0	-1516	2.281e-05	-0.00057258	-0.00019594
0	0	-1514	2.298e-05	-0.00058749	-0.00020003
0	0	-1512	2.331e-05	-0.00060375	-0.00020306
0	0	-1510	2.424e-05	-0.00062009	-0.00020693
0	0	-1508	2.429e-05	-0.00063773	-0.00021137
0	0	-1506	2.438e-05	-0.00065558	-0.00021573
0	0	-1504	2.455e-05	-0.00067373	-0.00021961
0	0	-1502	2.456e-05	-0.00069202	-0.00022411
0	0	-1500	2.545e-05	-0.00071167	-0.00022789
0	0	-1498	2.507e-05	-0.00073184	-0.0002317
0	0	-1496	2.53e-05	-0.00075316	-0.0002359
0	0	-1494	2.558e-05	-0.00077464	-0.00024031
0	0	-1492	2.549e-05	-0.00079773	-0.00024514
0	0	-1490	2.586e-05	-0.00082064	-0.00024927
0	0	-1488	2.557e-05	-0.00084496	-0.00025362
0	0	-1486	2.579e-05	-0.00087049	-0.00025836
0	0	-1484	2.601e-05	-0.00089723	-0.00026237
0	0	-1482	2.601e-05	-0.00092494	-0.00026764
0	0	-1480	2.592e-05	-0.00095376	-0.00027235
0	0	-1478	2.632e-05	-0.00098408	-0.00027657
0	0	-1476	2.635e-05	-0.00101599	-0.00028118
0	0	-1474	2.586e-05	-0.00104914	-0.00028549
0	0	-1472	2.572e-05	-0.00108415	-0.00028992
0	0	-1470	2.54e-05	-0.00112085	-0.00029432
0	0	-1468	2.49e-05	-0.00115952	-0.00029828
0	0	-1466	2.437e-05	-0.00120096	-0.00030264
0	0	-1464	2.492e-05	-0.00124494	-0.00030741
0	0	-1462	2.5e-05	-0.0012912	-0.000312
0	0	-1460	2.415e-05	-0.00134054	-0.00031612
0	0	-1458	2.321e-05	-0.00139299	-0.0003205
0	0	-1456	2.225e-05	-0.00144974	-0.0003243
0	0	-1454	2.163e-05	-0.00151116	-0.00032746
0	0	-1452	2.128e-05	-0.00157717	-0.00033095
0	0	-1450	2.029e-05	-0.00164814	-0.00033431
0	0	-1448	1.935e-05	-0.00172581	-0.00033774
0	0	-1446	1.843e-05	-0.001811	-0.00034109
0	0	-1444	1.732e-05	-0.00190426	-0.00034325
0	0	-1442	1.641e-05	-0.00200721	-0.00034512
0	0	-1440	1.5e-05	-0.0021208	-0.00034688
0	0	-1438	1.336e-05	-0.00224687	-0.00034824
0	0	-1436	1.185e-05	-0.00238816	-0.00034892
0	0	-1434	1.022e-05	-0.0025468	-0.00034919
0	0	-1432	8.72e-06	-0.00272606	-0.00034886
0	0	-1430	6.97e-06	-0.00292937	-0.00034732
