X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-20	0	-1650	-3.24e-06	-7.365e-05	-6.319e-05
-18	0	-1650	-3.47e-06	-7.472e-05	-6.283e-05
-16	0	-1650	-2.48e-06	-7.37e-05	-6.382e-05
-14	0	-1650	1.04e-06	-7.402e-05	-6.164e-05
-12	0	-1650	-5.4e-07	-7.4e-05	-6.259e-05
-10	0	-1650	-1.25e-06	-7.494e-05	-6.327e-05
-8	0	-1650	7e-08	-7.491e-05	-6.242e-05
-6	0	-1650	7e-07	-7.495e-05	-6.226e-05
-4	0	-1650	7.4e-07	-7.325e-05	-6.28e-05
-2	0	-1650	6.1e-07	-7.462e-05	-6.23e-05
0	0	-1650	1.31e-06	-7.384e-05	-6.337e-05
2	0	-1650	1.08e-06	-7.473e-05	-6.323e-05
4	0	-1650	2.85e-06	-7.581e-05	-6.193e-05
6	0	-1650	1.97e-06	-7.523e-05	-6.239e-05
8	0	-1650	3.38e-06	-7.541e-05	-6.175e-05
10	0	-1650	3.92e-06	-7.338e-05	-6.137e-05
12	0	-1650	4.05e-06	-7.498e-05	-6.129e-05
14	0	-1650	5.18e-06	-7.46e-05	-6.078e-05
16	0	-1650	6.14e-06	-7.503e-05	-6.127e-05
18	0	-1650	5.84e-06	-7.496e-05	-6.02e-05
20	0	-1650	6.5e-06	-7.339e-05	-6.011e-05
-20	0	-1648	-3.33e-06	-7.56e-05	-6.494e-05
-18	0	-1648	-3.46e-06	-7.647e-05	-6.34e-05
-16	0	-1648	-2.35e-06	-7.535e-05	-6.46e-05
-14	0	-1648	6.9e-07	-7.661e-05	-6.239e-05
-12	0	-1648	-6.4e-07	-7.579e-05	-6.324e-05
-10	0	-1648	-1.43e-06	-7.661e-05	-6.438e-05
-8	0	-1648	8.7e-07	-7.738e-05	-6.311e-05
-6	0	-1648	9.3e-07	-7.701e-05	-6.316e-05
-4	0	-1648	6.5e-07	-7.586e-05	-6.331e-05
-2	0	-1648	8.5e-07	-7.644e-05	-6.327e-05
0	0	-1648	1.4e-06	-7.614e-05	-6.425e-05
2	0	-1648	1.16e-06	-7.672e-05	-6.416e-05
4	0	-1648	2.95e-06	-7.719e-05	-6.252e-05
6	0	-1648	1.8e-06	-7.715e-05	-6.344e-05
8	0	-1648	4.12e-06	-7.697e-05	-6.194e-05
10	0	-1648	4.08e-06	-7.658e-05	-6.302e-05
12	0	-1648	4.46e-06	-7.696e-05	-6.224e-05
14	0	-1648	4.53e-06	-7.638e-05	-6.197e-05
16	0	-1648	6.85e-06	-7.654e-05	-6.142e-05
18	0	-1648	6.11e-06	-7.608e-05	-6.033e-05
20	0	-1648	6.5e-06	-7.629e-05	-6.132e-05
-20	0	-1646	-3.71e-06	-7.762e-05	-6.583e-05
-18	0	-1646	-3.06e-06	-7.794e-05	-6.491e-05
-16	0	-1646	-2.24e-06	-7.779e-05	-6.562e-05
-14	0	-1646	4.5e-07	-7.854e-05	-6.371e-05
-12	0	-1646	-9.8e-07	-7.767e-05	-6.44e-05
-10	0	-1646	-1.59e-06	-7.845e-05	-6.475e-05
-8	0	-1646	7.8e-07	-7.959e-05	-6.405e-05
-6	0	-1646	9.8e-07	-7.886e-05	-6.468e-05
-4	0	-1646	1.12e-06	-7.817e-05	-6.392e-05
-2	0	-1646	9.1e-07	-7.838e-05	-6.409e-05
0	0	-1646	1.45e-06	-7.806e-05	-6.52e-05
2	0	-1646	1.46e-06	-7.812e-05	-6.453e-05
4	0	-1646	2.89e-06	-7.902e-05	-6.33e-05
6	0	-1646	2.31e-06	-7.908e-05	-6.476e-05
8	0	-1646	4.15e-06	-7.875e-05	-6.27e-05
10	0	-1646	3.72e-06	-7.848e-05	-6.431e-05
12	0	-1646	4.52e-06	-7.837e-05	-6.327e-05
14	0	-1646	4.93e-06	-7.783e-05	-6.298e-05
16	0	-1646	6.44e-06	-7.866e-05	-6.248e-05
18	0	-1646	6.24e-06	-7.794e-05	-6.226e-05
20	0	-1646	6.68e-06	-7.819e-05	-6.183e-05
-20	0	-1644	-3.99e-06	-7.97e-05	-6.646e-05
-18	0	-1644	-2.63e-06	-8.014e-05	-6.635e-05
-16	0	-1644	-1.88e-06	-7.987e-05	-6.687e-05
-14	0	-1644	5.4e-07	-8.057e-05	-6.469e-05
-12	0	-1644	-1.05e-06	-7.95e-05	-6.584e-05
-10	0	-1644	-1.01e-06	-8.042e-05	-6.56e-05
-8	0	-1644	7.5e-07	-8.15e-05	-6.47e-05
-6	0	-1644	7.6e-07	-8.067e-05	-6.52e-05
-4	0	-1644	8.3e-07	-8.012e-05	-6.561e-05
-2	0	-1644	1.2e-06	-8.051e-05	-6.495e-05
0	0	-1644	1.39e-06	-7.984e-05	-6.569e-05
2	0	-1644	1.14e-06	-7.969e-05	-6.562e-05
4	0	-1644	3.21e-06	-8.071e-05	-6.429e-05
6	0	-1644	2.6e-06	-8.066e-05	-6.572e-05
8	0	-1644	4.01e-06	-8.022e-05	-6.401e-05
10	0	-1644	3.58e-06	-8.065e-05	-6.506e-05
12	0	-1644	4.83e-06	-7.997e-05	-6.443e-05
14	0	-1644	5.45e-06	-8.021e-05	-6.389e-05
16	0	-1644	6.32e-06	-8.049e-05	-6.402e-05
18	0	-1644	6.42e-06	-7.978e-05	-6.323e-05
20	0	-1644	6.7e-06	-7.992e-05	-6.267e-05
-20	0	-1642	-3.75e-06	-8.131e-05	-6.762e-05
-18	0	-1642	-2.16e-06	-8.18e-05	-6.73e-05
-16	0	-1642	-1.84e-06	-8.156e-05	-6.811e-05
-14	0	-1642	1.07e-06	-8.271e-05	-6.619e-05
-12	0	-1642	-2.8e-07	-8.12e-05	-6.717e-05
-10	0	-1642	-9.9e-07	-8.232e-05	-6.655e-05
-8	0	-1642	8.5e-07	-8.326e-05	-6.627e-05
-6	0	-1642	3.3e-07	-8.278e-05	-6.608e-05
-4	0	-1642	6.5e-07	-8.189e-05	-6.7e-05
-2	0	-1642	1.4e-06	-8.244e-05	-6.632e-05
0	0	-1642	1.36e-06	-8.211e-05	-6.642e-05
2	0	-1642	1.26e-06	-8.227e-05	-6.726e-05
4	0	-1642	3.64e-06	-8.263e-05	-6.515e-05
6	0	-1642	2.95e-06	-8.276e-05	-6.709e-05
8	0	-1642	4.51e-06	-8.226e-05	-6.561e-05
10	0	-1642	4.08e-06	-8.261e-05	-6.553e-05
12	0	-1642	4.84e-06	-8.223e-05	-6.536e-05
14	0	-1642	5.89e-06	-8.228e-05	-6.443e-05
16	0	-1642	6.82e-06	-8.223e-05	-6.469e-05
18	0	-1642	6.7e-06	-8.156e-05	-6.395e-05
20	0	-1642	7.22e-06	-8.18e-05	-6.394e-05
-20	0	-1640	-3.54e-06	-8.325e-05	-6.903e-05
-18	0	-1640	-2.24e-06	-8.379e-05	-6.838e-05
-16	0	-1640	-2.13e-06	-8.391e-05	-6.818e-05
-14	0	-1640	1.16e-06	-8.416e-05	-6.713e-05
-12	0	-1640	0	-8.326e-05	-6.812e-05
-10	0	-1640	-8e-07	-8.445e-05	-6.823e-05
-8	0	-1640	1.41e-06	-8.535e-05	-6.728e-05
-6	0	-1640	4e-07	-8.452e-05	-6.713e-05
-4	0	-1640	9.1e-07	-8.373e-05	-6.801e-05
-2	0	-1640	1.3e-06	-8.46e-05	-6.718e-05
0	0	-1640	1.42e-06	-8.393e-05	-6.748e-05
2	0	-1640	1.87e-06	-8.475e-05	-6.873e-05
4	0	-1640	3.57e-06	-8.415e-05	-6.616e-05
6	0	-1640	3.19e-06	-8.472e-05	-6.768e-05
8	0	-1640	4.29e-06	-8.428e-05	-6.664e-05
10	0	-1640	4.49e-06	-8.476e-05	-6.656e-05
12	0	-1640	5.08e-06	-8.483e-05	-6.629e-05
14	0	-1640	6.08e-06	-8.406e-05	-6.553e-05
16	0	-1640	6.67e-06	-8.408e-05	-6.583e-05
18	0	-1640	7.07e-06	-8.398e-05	-6.459e-05
20	0	-1640	7.89e-06	-8.392e-05	-6.563e-05
-20	0	-1638	-3.42e-06	-8.519e-05	-7.002e-05
-18	0	-1638	-2.24e-06	-8.589e-05	-6.993e-05
-16	0	-1638	-1.77e-06	-8.598e-05	-6.996e-05
-14	0	-1638	1.31e-06	-8.621e-05	-6.815e-05
-12	0	-1638	6e-08	-8.513e-05	-6.909e-05
-10	0	-1638	-1.07e-06	-8.64e-05	-6.922e-05
-8	0	-1638	1.79e-06	-8.718e-05	-6.799e-05
-6	0	-1638	8.9e-07	-8.685e-05	-6.835e-05
-4	0	-1638	9.5e-07	-8.588e-05	-6.886e-05
-2	0	-1638	1.48e-06	-8.654e-05	-6.85e-05
0	0	-1638	2.17e-06	-8.578e-05	-6.884e-05
2	0	-1638	1.44e-06	-8.637e-05	-6.944e-05
4	0	-1638	3.42e-06	-8.64e-05	-6.835e-05
6	0	-1638	3.19e-06	-8.699e-05	-6.842e-05
8	0	-1638	4.33e-06	-8.638e-05	-6.74e-05
10	0	-1638	4.41e-06	-8.713e-05	-6.804e-05
12	0	-1638	5.44e-06	-8.648e-05	-6.733e-05
14	0	-1638	6.24e-06	-8.621e-05	-6.692e-05
16	0	-1638	6.85e-06	-8.619e-05	-6.613e-05
18	0	-1638	6.9e-06	-8.605e-05	-6.599e-05
20	0	-1638	8.35e-06	-8.57e-05	-6.653e-05
-20	0	-1636	-2.78e-06	-8.752e-05	-7.154e-05
-18	0	-1636	-1.76e-06	-8.802e-05	-7.099e-05
-16	0	-1636	-1.39e-06	-8.773e-05	-7.102e-05
-14	0	-1636	1.09e-06	-8.844e-05	-6.976e-05
-12	0	-1636	1.9e-07	-8.708e-05	-7.023e-05
-10	0	-1636	-8.7e-07	-8.864e-05	-7.019e-05
-8	0	-1636	1.58e-06	-8.911e-05	-6.876e-05
-6	0	-1636	1.16e-06	-8.907e-05	-6.946e-05
-4	0	-1636	1.1e-06	-8.818e-05	-7.013e-05
-2	0	-1636	1.88e-06	-8.887e-05	-6.985e-05
0	0	-1636	2.25e-06	-8.852e-05	-7.024e-05
2	0	-1636	1.5e-06	-8.866e-05	-7.073e-05
4	0	-1636	3.55e-06	-8.892e-05	-6.915e-05
6	0	-1636	3.47e-06	-8.925e-05	-6.96e-05
8	0	-1636	4.6e-06	-8.882e-05	-6.849e-05
10	0	-1636	4.03e-06	-8.867e-05	-6.894e-05
12	0	-1636	5.55e-06	-8.876e-05	-6.881e-05
14	0	-1636	6.31e-06	-8.87e-05	-6.827e-05
16	0	-1636	7.07e-06	-8.818e-05	-6.688e-05
18	0	-1636	7.08e-06	-8.798e-05	-6.705e-05
20	0	-1636	8.34e-06	-8.769e-05	-6.683e-05
-20	0	-1634	-3.05e-06	-9.014e-05	-7.282e-05
-18	0	-1634	-1.77e-06	-9.001e-05	-7.188e-05
-16	0	-1634	-1.79e-06	-8.993e-05	-7.253e-05
-14	0	-1634	1.17e-06	-9.091e-05	-7.076e-05
-12	0	-1634	5e-07	-8.975e-05	-7.141e-05
-10	0	-1634	-7.9e-07	-9.057e-05	-7.107e-05
-8	0	-1634	1.65e-06	-9.144e-05	-7.05e-05
-6	0	-1634	1.43e-06	-9.089e-05	-7.06e-05
-4	0	-1634	1.2e-06	-8.998e-05	-7.106e-05
-2	0	-1634	1.99e-06	-9.095e-05	-7.066e-05
0	0	-1634	1.97e-06	-9.063e-05	-7.116e-05
2	0	-1634	1.73e-06	-9.118e-05	-7.21e-05
4	0	-1634	3.36e-06	-9.071e-05	-6.979e-05
6	0	-1634	3.08e-06	-9.117e-05	-7.118e-05
8	0	-1634	4.69e-06	-9.106e-05	-6.958e-05
10	0	-1634	4.27e-06	-9.036e-05	-7.021e-05
12	0	-1634	5.88e-06	-9.156e-05	-6.982e-05
14	0	-1634	6.82e-06	-9.092e-05	-6.939e-05
16	0	-1634	7.68e-06	-9.05e-05	-6.825e-05
18	0	-1634	7.21e-06	-9.045e-05	-6.801e-05
20	0	-1634	8.09e-06	-8.938e-05	-6.839e-05
