Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-1_#020.dat
Data.................: 16/02/2005
Hora.................: 10:03:07
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0131E-004	         3.1436E-005	         1.0607E-004	         7.3177E-007	         5.9722E-007	         5.8004E-007	         1.9724E+002
 2	        -1.8547E-003	         9.6160E-004	         2.0900E-003	         1.4668E-003	         7.6541E-004	         6.9121E-005	         1.6630E+002
 3	        -1.8738E-001	        -7.8012E-001	         8.0234E-001	         1.7122E-001	         7.1220E-001	         7.6438E-003	         2.5498E+001
 4	         1.2370E+000	        -1.8868E+000	         2.2918E+000	         1.2519E+000	         1.9433E+000	         6.0753E-001	         3.4581E+002
 5	         1.9230E+003	         2.7071E+003	         3.3219E+003	         1.9263E+003	         2.7086E+003	         9.7881E+001	         1.9092E+002
 6	        -6.0475E+004	         8.8421E+003	         6.2002E+004	         6.1780E+004	         1.4824E+004	         3.0664E+003	         1.7861E+002
 7	        -9.9730E+006	        -2.8790E+006	         1.0408E+007	         1.0358E+007	         3.0757E+006	         7.7115E+005	         2.3004E+000
 8	        -9.2748E+007	        -6.2571E+008	         6.3848E+008	         1.3774E+008	         6.6860E+008	         1.3766E+008	         1.9020E+002
 9	        -1.2719E+010	        -4.6992E+010	         4.9287E+010	         1.7757E+010	         5.1692E+010	         1.6734E+010	         8.3172E+000
10	         6.5560E+009	         4.7346E+012	         5.0761E+012	         2.0679E+012	         5.3060E+012	         1.7387E+012	         8.9921E+000
