Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-18_#003.dat
Data.................: 16/02/2005
Hora.................: 09:28:04
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.7948E-005	        -1.5849E-004	         1.7662E-004	         8.4828E-007	         4.1482E-007	         6.0310E-007	         1.1619E+002
 2	         1.8652E-002	         3.4845E-002	         3.9523E-002	         1.4746E-002	         2.7547E-002	         4.3823E-005	         3.0920E+001
 3	        -2.5651E+000	        -4.1857E+000	         4.9091E+000	         2.3416E+000	         3.8210E+000	         5.5848E-003	         1.9500E+001
 4	        -1.4789E+001	         1.6461E+002	         1.6527E+002	         1.4333E+001	         1.5938E+002	         8.6444E-001	         1.5878E+002
 5	         2.2493E+004	         1.6795E+004	         2.8071E+004	         2.2493E+004	         1.6795E+004	         1.2344E+002	         1.8735E+002
 6	        -5.5485E+005	        -1.0741E+006	         1.2090E+006	         5.6631E+005	         1.0963E+006	         5.5166E+003	         1.9045E+002
 7	        -1.1252E+008	        -6.0661E+007	         1.2783E+008	         1.1647E+008	         6.2805E+007	         1.3317E+006	         4.0473E+000
 8	         3.5222E+009	         2.8536E+009	         4.5338E+009	         3.6847E+009	         2.9848E+009	         4.8335E+007	         4.8767E+000
 9	         5.0490E+011	         2.3432E+011	         5.5706E+011	         5.3246E+011	         2.4791E+011	         1.0254E+010	         1.8277E+002
10	        -1.4796E+013	        -1.0955E+012	         1.4912E+013	         1.5780E+013	         2.0378E+012	         1.6495E+012	         1.8042E+002
