Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=8_#029.dat
Data.................: 16/02/2005
Hora.................: 10:22:00
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.2706E-005	        -4.6972E-006	         7.2859E-005	         9.9198E-007	         6.6275E-007	         1.0037E-006	         1.7630E+002
 2	        -4.3484E-003	        -8.8535E-003	         9.8637E-003	         3.4379E-003	         6.9995E-003	         5.8941E-005	         2.1192E+002
 3	        -4.2391E-001	        -4.7855E-001	         6.3931E-001	         3.8700E-001	         4.3694E-001	         9.2236E-003	         1.6155E+001
 4	        -6.8491E+001	        -4.7499E+001	         8.3352E+001	         6.6321E+001	         4.5999E+001	         9.2439E-001	         1.8869E+002
 5	        -3.7272E+003	        -7.4096E+003	         8.2947E+003	         3.7276E+003	         7.4110E+003	         1.1622E+002	         1.2659E+001
 6	         3.7241E+005	         4.8395E+004	         3.7564E+005	         3.8022E+005	         5.0620E+004	         1.1547E+004	         1.2340E+000
 7	         4.1405E+007	         5.1693E+007	         6.6242E+007	         4.2872E+007	         5.3520E+007	         7.7365E+005	         1.8733E+002
 8	        -5.4211E+008	         1.7498E+009	         1.8345E+009	         5.8163E+008	         1.8312E+009	         9.4707E+007	         1.7090E+002
 9	        -1.5999E+011	        -1.2056E+011	         2.0040E+011	         1.6887E+011	         1.2737E+011	         1.0668E+010	         4.1111E+000
10	         5.6243E+012	        -5.1429E+012	         7.6798E+012	         6.2043E+012	         5.5978E+012	         1.8344E+012	         3.5576E+002
