Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=18_#039.dat
Data.................: 16/02/2005
Hora.................: 10:43:35
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	        -5.9128E-005	        -1.9849E-004	         2.0711E-004	         4.4377E-007	         4.6628E-007	         5.2675E-007	         7.3412E+001
 2	        -1.5467E-002	        -2.9183E-002	         3.3029E-002	         1.2228E-002	         2.3072E-002	         4.5688E-005	         2.1104E+002
 3	         1.8562E+000	         1.1852E+000	         2.2023E+000	         1.6945E+000	         1.0819E+000	         5.2672E-003	         1.9085E+002
 4	         3.8803E+002	         4.6392E+002	         6.0480E+002	         3.7570E+002	         4.4918E+002	         3.7310E-001	         1.2523E+001
 5	         1.1910E+004	         2.1099E+004	         2.4228E+004	         1.1910E+004	         2.1099E+004	         9.2455E+001	         1.9211E+002
 6	        -1.6091E+006	        -1.9061E+006	         2.4945E+006	         1.6424E+006	         1.9455E+006	         1.6050E+004	         1.8830E+002
 7	        -1.1145E+008	        -1.5212E+008	         1.8858E+008	         1.1537E+008	         1.5746E+008	         7.1336E+005	         7.6814E+000
 8	         4.1301E+009	         6.4465E+009	         7.6571E+009	         4.3206E+009	         6.7430E+009	         7.3683E+007	         7.1692E+000
 9	         6.0433E+011	         7.4245E+011	         9.5739E+011	         6.3704E+011	         7.8282E+011	         1.3483E+010	         1.8565E+002
10	        -1.2622E+013	        -2.5176E+013	         2.8171E+013	         1.3414E+013	         2.6723E+013	         1.0932E+012	         1.8634E+002
