Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-5_#016.dat
Data.................: 16/02/2005
Hora.................: 09:55:27
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0698E-004	         1.3660E-005	         1.0786E-004	         4.9634E-007	         7.8695E-007	         4.4289E-007	         1.8728E+002
 2	        -8.8827E-004	         6.4565E-003	         6.5174E-003	         7.0272E-004	         5.1044E-003	         3.2150E-005	         1.3892E+002
 3	        -2.4488E-002	        -5.3076E-001	         5.3137E-001	         2.3770E-002	         4.8452E-001	         2.2116E-003	         2.9119E+001
 4	        -2.6033E+001	        -4.0995E+001	         4.8567E+001	         2.5214E+001	         3.9696E+001	         1.6605E-001	         1.9440E+002
 5	         5.8120E+002	         1.9870E+003	         2.0713E+003	         5.8515E+002	         1.9887E+003	         7.6468E+001	         1.9474E+002
 6	         2.1621E+005	         1.3980E+005	         2.5752E+005	         2.2075E+005	         1.4283E+005	         6.7705E+003	         5.4810E+000
 7	        -1.4405E+007	        -1.9328E+007	         2.4126E+007	         1.4934E+007	         2.0038E+007	         8.5747E+005	         7.6148E+000
 8	         2.2062E+008	         1.6144E+009	         1.6303E+009	         2.3711E+008	         1.6914E+009	         9.6400E+007	         1.0277E+001
 9	         2.3816E+010	        -1.8733E+009	         2.6852E+010	         2.8460E+010	         1.1056E+010	         1.0498E+010	         1.7950E+002
10	        -2.9579E+012	        -1.1474E+013	         1.1953E+013	         3.5486E+012	         1.2252E+013	         1.2871E+012	         1.8755E+002
