Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=5_#026.dat
Data.................: 16/02/2005
Hora.................: 10:15:35
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3592E-005	         1.6751E-005	         8.5255E-005	         7.6406E-007	         6.2021E-007	         7.7483E-007	         1.9133E+002
 2	        -3.2147E-003	        -6.7710E-003	         7.4956E-003	         2.5428E-003	         5.3537E-003	         1.0485E-004	         2.1230E+002
 3	        -5.3994E-002	        -4.0297E-001	         4.0660E-001	         4.9531E-002	         3.6790E-001	         5.2341E-003	         2.7456E+001
 4	        -1.1831E+001	         2.3311E+001	         2.6166E+001	         1.1489E+001	         2.2599E+001	         6.7315E-001	         1.6423E+002
 5	        -4.2732E+003	        -3.3240E+003	         5.4144E+003	         4.2740E+003	         3.3247E+003	         5.3749E+001	         7.5757E+000
 6	        -2.2275E+005	        -4.3328E+005	         4.8723E+005	         2.2749E+005	         4.4231E+005	         9.6520E+003	         1.9047E+002
 7	         1.6980E+007	         2.4844E+005	         1.6993E+007	         1.7578E+007	         7.3657E+005	         2.5480E+005	         1.8012E+002
 8	         2.0156E+009	         2.2157E+009	         2.9970E+009	         2.1110E+009	         2.3204E+009	         1.2426E+008	         5.9635E+000
 9	         1.9656E+010	         8.7974E+010	         9.1103E+010	         2.5565E+010	         9.4477E+010	         1.8259E+010	         1.8860E+002
10	        -1.0876E+013	        -6.8167E+012	         1.2887E+013	         1.1562E+013	         7.3755E+012	         1.0353E+012	         1.8321E+002
