Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-12_#009.dat
Data.................: 16/02/2005
Hora.................: 09:40:16
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1512E-004	        -4.7075E-005	         1.2437E-004	         7.6708E-007	         4.5662E-007	         7.8002E-007	         1.5776E+002
 2	        -1.1748E-003	         8.5429E-003	         8.6234E-003	         9.2964E-004	         6.7544E-003	         9.3391E-005	         1.3891E+002
 3	        -3.9940E-001	        -3.7454E-001	         5.4756E-001	         3.6463E-001	         3.4194E-001	         4.8786E-003	         1.4387E+001
 4	         1.1751E+002	         1.2098E+002	         1.6866E+002	         1.1378E+002	         1.1714E+002	         7.3730E-001	         1.1458E+001
 5	        -9.0190E+003	        -1.4295E+004	         1.6903E+004	         9.0194E+003	         1.4296E+004	         8.7842E+001	         1.1550E+001
 6	        -2.9833E+005	        -1.8869E+004	         2.9897E+005	         3.0455E+005	         2.0050E+004	         6.3667E+003	         1.8060E+002
 7	         7.0948E+007	         7.9846E+007	         1.0682E+008	         7.3448E+007	         8.2653E+007	         8.3392E+005	         1.8691E+002
 8	        -1.8256E+009	        -1.9516E+009	         2.6736E+009	         1.9098E+009	         2.0434E+009	         5.7115E+007	         1.8586E+002
 9	        -2.5505E+011	        -3.2815E+011	         4.1573E+011	         2.6911E+011	         3.4639E+011	         1.8743E+010	         5.7938E+000
10	         1.8179E+013	         1.1174E+013	         2.1410E+013	         1.9366E+013	         1.1936E+013	         1.2015E+012	         3.1577E+000
