Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-13_#008.dat
Data.................: 16/02/2005
Hora.................: 09:38:44
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1752E-004	        -5.7942E-005	         1.3103E-004	         2.1506E-007	         7.3978E-007	         2.6446E-007	         1.5376E+002
 2	        -1.8096E-004	         1.0129E-002	         1.0131E-002	         1.5425E-004	         8.0083E-003	         7.9817E-005	         1.3551E+002
 3	        -7.9350E-001	        -8.6677E-001	         1.1752E+000	         7.2440E-001	         7.9133E-001	         1.0479E-002	         1.5842E+001
 4	         1.4708E+002	         1.7873E+002	         2.3147E+002	         1.4241E+002	         1.7306E+002	         3.2854E-001	         1.2637E+001
 5	        -6.3313E+003	        -1.3119E+004	         1.4567E+004	         6.3317E+003	         1.3119E+004	         1.1037E+002	         1.2848E+001
 6	        -7.3177E+005	        -5.3702E+005	         9.0767E+005	         7.4689E+005	         5.4812E+005	         9.2413E+003	         1.8605E+002
 7	         7.4578E+007	         8.6998E+007	         1.1459E+008	         7.7204E+007	         9.0055E+007	         1.0675E+006	         1.8706E+002
 8	         6.3609E+008	         7.2610E+008	         9.6822E+008	         6.7079E+008	         7.6153E+008	         6.0566E+007	         6.0975E+000
 9	        -3.6471E+011	        -3.6623E+011	         5.1697E+011	         3.8462E+011	         3.8644E+011	         1.7289E+010	         5.0132E+000
10	         8.8334E+012	        -9.5274E+011	         9.0603E+012	         9.5266E+012	         2.2140E+012	         1.7073E+012	         3.5938E+002
