Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=15_#036.dat
Data.................: 16/02/2005
Hora.................: 10:35:57
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	        -4.3320E-006	        -1.1341E-004	         1.1349E-004	         3.0075E-007	         4.5927E-007	         4.5992E-007	         8.7812E+001
 2	        -1.7906E-002	        -2.6671E-002	         3.2124E-002	         1.4156E-002	         2.1085E-002	         3.8773E-005	         2.0806E+002
 3	        -6.8535E-001	        -1.5266E+000	         1.6734E+000	         6.2565E-001	         1.3936E+000	         3.2668E-003	         2.1941E+001
 4	         1.6559E+002	         1.3007E+002	         2.1057E+002	         1.6033E+002	         1.2594E+002	         6.7601E-001	         9.5376E+000
 5	         2.0585E+004	         2.7380E+004	         3.4255E+004	         2.0585E+004	         2.7381E+004	         8.6231E+001	         1.9061E+002
 6	         3.3137E+005	         8.7628E+005	         9.3688E+005	         3.3828E+005	         8.9440E+005	         8.2114E+003	         1.1548E+001
 7	        -7.2609E+007	        -1.0525E+008	         1.2787E+008	         7.5161E+007	         1.0895E+008	         8.7888E+005	         7.9142E+000
 8	        -5.2977E+009	        -8.0132E+009	         9.6063E+009	         5.5410E+009	         8.3813E+009	         1.2423E+008	         1.8707E+002
 9	        -2.4197E+010	         1.3329E+011	         1.3656E+011	         3.1911E+010	         1.4060E+011	         4.9393E+009	         3.5114E+002
10	         3.1189E+013	         4.2505E+013	         5.2730E+013	         3.3084E+013	         4.5124E+013	         1.6040E+012	         5.3730E+000
