Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-15_#006.dat
Data.................: 16/02/2005
Hora.................: 09:32:40
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1213E-004	        -8.3718E-005	         1.3993E-004	         8.9011E-007	         9.1349E-007	         1.2362E-006	         1.4325E+002
 2	         4.9374E-003	         1.5691E-002	         1.6450E-002	         3.9035E-003	         1.2406E-002	         1.2049E-004	         3.6267E+001
 3	        -1.7528E+000	        -2.1607E+000	         2.7823E+000	         1.6001E+000	         1.9725E+000	         1.0874E-002	         1.6984E+001
 4	         1.5904E+002	         2.4845E+002	         2.9500E+002	         1.5399E+002	         2.4056E+002	         3.6338E-001	         1.4344E+001
 5	         4.7450E+003	        -3.3250E+003	         5.7948E+003	         4.7451E+003	         3.3269E+003	         3.7529E+001	         1.7300E+002
 6	        -1.4139E+006	        -1.3323E+006	         1.9428E+006	         1.4431E+006	         1.3598E+006	         8.6581E+003	         1.8722E+002
 7	         2.5235E+007	         4.0393E+007	         4.7646E+007	         2.6154E+007	         4.1826E+007	         8.9138E+005	         1.8829E+002
 8	         6.3943E+009	         5.2177E+009	         8.2551E+009	         6.6896E+009	         5.4591E+009	         1.1017E+008	         4.9017E+000
 9	        -2.7813E+011	        -1.4487E+011	         3.1380E+011	         2.9420E+011	         1.5273E+011	         2.1225E+010	         3.0571E+000
10	        -2.1883E+013	        -2.0817E+013	         3.0338E+013	         2.3306E+013	         2.2235E+013	         1.0416E+012	         1.8436E+002
