Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=14_#035.dat
Data.................: 16/02/2005
Hora.................: 10:34:22
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.3743E-005	        -8.8202E-005	         8.9267E-005	         5.2827E-007	         5.3381E-007	         5.9593E-007	         9.8856E+001
 2	        -1.6098E-002	        -2.3326E-002	         2.8341E-002	         1.2726E-002	         1.8441E-002	         3.0388E-005	         2.0769E+002
 3	        -1.0605E+000	        -1.7553E+000	         2.0508E+000	         9.6813E-001	         1.6024E+000	         4.9437E-003	         1.9620E+001
 4	         8.7883E+001	         3.1256E+001	         9.3278E+001	         8.5095E+001	         3.0269E+001	         4.6065E-001	         4.8945E+000
 5	         1.8162E+004	         2.1714E+004	         2.8308E+004	         1.8162E+004	         2.1714E+004	         1.2357E+002	         1.9002E+002
 6	         6.6762E+005	         1.3407E+006	         1.4978E+006	         6.8142E+005	         1.3684E+006	         4.1098E+003	         1.0588E+001
 7	        -3.8211E+007	        -4.8956E+007	         6.2104E+007	         3.9556E+007	         5.0677E+007	         7.1111E+005	         7.4324E+000
 8	        -4.3416E+009	        -7.8358E+009	         8.9586E+009	         4.5418E+009	         8.1950E+009	         6.6889E+007	         1.8763E+002
 9	        -2.1303E+011	        -1.6401E+011	         2.6895E+011	         2.2493E+011	         1.7332E+011	         1.6035E+010	         4.1769E+000
10	         9.4202E+012	         2.4231E+013	         2.6070E+013	         1.0300E+013	         2.5709E+013	         1.3996E+012	         6.8756E+000
