Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=16_#037.dat
Data.................: 16/02/2005
Hora.................: 10:37:31
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	        -2.3353E-005	        -1.4096E-004	         1.4288E-004	         4.6778E-007	         4.8362E-007	         4.9627E-007	         8.0593E+001
 2	        -1.8666E-002	        -2.9271E-002	         3.4716E-002	         1.4757E-002	         2.3141E-002	         7.4907E-005	         2.0874E+002
 3	        -6.7541E-002	        -9.7433E-001	         9.7669E-001	         6.1961E-002	         8.8947E-001	         7.3885E-003	         2.8678E+001
 4	         2.4789E+002	         2.4572E+002	         3.4904E+002	         2.4002E+002	         2.3792E+002	         5.2905E-001	         1.1187E+001
 5	         2.0873E+004	         3.0033E+004	         3.6575E+004	         2.0873E+004	         3.0033E+004	         7.4163E+001	         1.9104E+002
 6	        -2.0799E+005	         9.4717E+004	         2.2894E+005	         2.1248E+005	         9.7646E+004	         6.9004E+003	         1.7592E+002
 7	        -1.0607E+008	        -1.5483E+008	         1.8768E+008	         1.0980E+008	         1.6027E+008	         4.9767E+005	         7.9407E+000
 8	        -4.1179E+009	        -5.4389E+009	         6.8226E+009	         4.3075E+009	         5.6889E+009	         7.4756E+007	         1.8661E+002
 9	         3.0118E+011	         5.3545E+011	         6.1443E+011	         3.1772E+011	         5.6444E+011	         6.9499E+009	         1.8674E+002
10	         3.8942E+013	         4.0828E+013	         5.6449E+013	         4.1315E+013	         4.3361E+013	         1.3975E+012	         4.6354E+000
