Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-2_#019.dat
Data.................: 16/02/2005
Hora.................: 10:01:35
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0267E-004	         2.9376E-005	         1.0679E-004	         7.5116E-007	         9.6357E-007	         8.0713E-007	         1.9597E+002
 2	        -1.5551E-003	         2.4104E-003	         2.8693E-003	         1.2303E-003	         1.9074E-003	         5.8078E-005	         1.5141E+002
 3	        -1.7765E-001	        -7.7233E-001	         7.9254E-001	         1.6240E-001	         7.0506E-001	         5.8423E-003	         2.5682E+001
 4	        -6.5808E+000	        -1.1883E+001	         1.3593E+001	         6.3932E+000	         1.1514E+001	         3.8280E-001	         1.9526E+002
 5	         2.0699E+003	         2.7532E+003	         3.4453E+003	         2.0709E+003	         2.7573E+003	         1.4206E+002	         1.9061E+002
 6	         1.3441E+003	         1.4002E+004	         1.4216E+004	         2.8270E+003	         1.6745E+004	         8.7741E+003	         1.4086E+001
 7	        -9.5832E+006	        -6.8201E+005	         9.6475E+006	         1.0001E+007	         1.2024E+006	         1.2657E+006	         5.8153E-001
 8	         1.9009E+008	        -1.3732E+008	         2.5598E+008	         2.3445E+008	         1.6757E+008	         9.8663E+007	         3.5552E+002
 9	        -1.1452E+010	        -8.3035E+010	         8.4162E+010	         1.4379E+010	         8.8202E+010	         1.0397E+010	         9.1275E+000
10	        -9.7784E+011	         3.1234E+012	         3.5607E+012	         1.4177E+012	         3.7819E+012	         1.3429E+012	         1.7274E+002
