Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap27\Translado27_X=-3_#018.dat
Data.................: 16/02/2005
Hora.................: 09:58:34
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0486E-004	         2.5731E-005	         1.0797E-004	         3.6904E-007	         6.1707E-007	         3.8152E-007	         1.9379E+002
 2	        -1.3053E-003	         3.8695E-003	         4.0843E-003	         1.0339E-003	         3.0596E-003	         4.0881E-005	         1.4432E+002
 3	        -1.4371E-001	        -7.3182E-001	         7.4582E-001	         1.3131E-001	         6.6808E-001	         3.8824E-003	         2.6297E+001
 4	        -1.4359E+001	        -2.2375E+001	         2.6599E+001	         1.3921E+001	         2.1698E+001	         1.0564E+000	         1.9433E+002
 5	         1.9702E+003	         2.5976E+003	         3.2605E+003	         1.9703E+003	         2.5985E+003	         5.5787E+001	         1.9056E+002
 6	         7.0851E+004	         2.3612E+004	         7.4883E+004	         7.2618E+004	         2.4861E+004	         6.6411E+003	         3.0719E+000
 7	        -1.1751E+007	        -2.0052E+006	         1.1965E+007	         1.2185E+007	         2.3213E+006	         5.3585E+005	         1.3834E+000
 8	         2.5518E+008	         5.5983E+008	         6.2165E+008	         2.9726E+008	         5.8951E+008	         1.0940E+008	         8.1870E+000
 9	         6.5393E+008	        -1.0013E+011	         1.0097E+011	         1.4824E+010	         1.0566E+011	         5.8605E+009	         1.7004E+002
10	        -1.0746E+012	        -5.2716E+011	         1.6336E+012	         1.6748E+012	         1.2361E+012	         1.0846E+012	         1.8261E+002
