Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=-15_#006.dat
Data.................: 10/02/2005
Hora.................: 09:14:14
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.0677E-005	        -1.2110E-004	         1.4552E-004	         5.7324E-007	         3.8311E-007	         5.4259E-007	         1.2367E+002
 2	         3.6875E-005	         1.7573E-002	         1.7573E-002	         4.1187E-005	         1.3892E-002	         4.8818E-005	         4.4940E+001
 3	         8.2181E-002	        -5.3748E-001	         5.4373E-001	         7.5054E-002	         4.9067E-001	         4.7200E-003	         1.5290E+002
 4	        -9.2437E+000	        -6.1966E+000	         1.1132E+001	         8.9559E+000	         6.0145E+000	         4.2768E-001	         1.8846E+002
 5	         3.7636E+002	         4.3405E+002	         5.7628E+002	         3.7914E+002	         4.3503E+002	         1.9446E+001	         1.8981E+002
 6	        -3.4678E+003	        -2.7251E+004	         2.7567E+004	         4.1420E+003	         2.8498E+004	         6.0454E+003	         1.9379E+002
 7	        -8.1283E+005	         7.8101E+005	         1.3036E+006	         1.0948E+006	         1.0549E+006	         6.4357E+005	         3.5373E+002
 8	         3.0225E+007	         6.5671E+007	         9.6036E+007	         8.1712E+007	         8.9276E+007	         6.2731E+007	         8.1607E+000
 9	        -2.2190E+008	         5.3158E+007	         6.3593E+009	         5.4740E+009	         4.7015E+009	         1.2351E+009	         3.5850E+002
10	         6.7460E+011	        -1.2229E+011	         1.0979E+012	         1.2528E+012	         3.6318E+011	         5.0335E+011	         3.5897E+002
