Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=15_#036.dat
Data.................: 10/02/2005
Hora.................: 10:15:19
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1862E-004	        -5.5021E-005	         1.3076E-004	         2.9811E-007	         4.8976E-007	         2.1185E-007	         1.5512E+002
 2	         7.5794E-003	        -3.6884E-003	         8.4293E-003	         5.9921E-003	         2.9165E-003	         4.0343E-005	         3.4703E+002
 3	         5.8248E-001	         6.1694E-001	         8.4847E-001	         5.3173E-001	         5.6319E-001	         7.9744E-004	         1.9555E+002
 4	         1.7888E+001	         4.2707E+001	         4.6303E+001	         1.7322E+001	         4.1354E+001	         4.0362E-001	         1.6818E+001
 5	        -2.2259E+002	        -6.8804E+001	         2.3791E+002	         2.2431E+002	         8.7228E+001	         2.7219E+001	         3.4354E+000
 6	        -3.5259E+004	        -5.1743E+004	         6.2649E+004	         3.6153E+004	         5.3024E+004	         5.4031E+003	         1.8929E+002
 7	        -1.0270E+006	        -1.1752E+006	         1.6840E+006	         1.2136E+006	         1.3465E+006	         4.1946E+005	         6.9783E+000
 8	         6.4732E+007	         1.5399E+007	         8.1436E+007	         9.1288E+007	         3.1756E+007	         4.1760E+007	         1.6726E+000
 9	        -1.0178E+009	         5.1060E+009	         7.9015E+009	         6.2312E+009	         6.7025E+009	         3.0778E+009	         3.5125E+002
10	         6.4585E+011	         3.1676E+011	         1.1845E+012	         1.0449E+012	         1.0310E+012	         6.8255E+011	         2.6126E+000
