Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=-4_#017.dat
Data.................: 10/02/2005
Hora.................: 09:32:47
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3195E-005	         4.6136E-006	         8.3323E-005	         8.2315E-007	         2.8277E-007	         8.3508E-007	         1.8317E+002
 2	         1.4972E-004	         4.7848E-003	         4.7873E-003	         1.2774E-004	         3.7831E-003	         5.5069E-005	         4.4104E+001
 3	        -5.7484E-003	        -6.2001E-001	         6.2007E-001	         9.3085E-003	         5.6601E-001	         4.8456E-003	         2.9823E+001
 4	         1.4544E+000	         1.1145E+000	         2.0148E+000	         1.5389E+000	         1.3552E+000	         4.2418E-001	         9.3657E+000
 5	         1.3941E+002	         2.3864E+002	         2.8027E+002	         1.5324E+002	         2.4360E+002	         6.1054E+001	         1.9194E+002
 6	         6.1177E+003	         1.0574E+004	         1.5218E+004	         1.1991E+004	         1.1915E+004	         5.2305E+003	         9.9913E+000
 7	         3.1759E+005	         6.6984E+005	         9.3176E+005	         4.2666E+005	         1.2810E+006	         9.1422E+005	         1.8923E+002
 8	        -3.8480E+007	         9.2009E+006	         8.4765E+007	         1.0243E+008	         5.5764E+007	         6.9740E+007	         1.7832E+002
 9	         2.7897E+009	        -7.4874E+009	         1.2348E+010	         7.1231E+009	         1.8301E+010	         1.4280E+010	         1.7227E+002
10	         5.2866E+011	         5.0777E+010	         1.5064E+012	         2.0216E+012	         7.9118E+011	         1.3825E+012	         5.4863E-001
