Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=4_#025.dat
Data.................: 10/02/2005
Hora.................: 09:51:04
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.4609E-005	         7.0978E-006	         8.4908E-005	         6.5647E-007	         4.5971E-007	         6.3195E-007	         1.8480E+002
 2	         6.8819E-004	        -4.0328E-003	         4.0914E-003	         5.4649E-004	         3.1884E-003	         3.4556E-005	         3.1984E+002
 3	         1.0841E-001	        -4.3727E-001	         4.5052E-001	         9.9009E-002	         3.9921E-001	         5.3593E-003	         1.5464E+002
 4	         8.7515E+000	         1.6855E+001	         1.8996E+001	         8.4951E+000	         1.6323E+001	         5.1925E-001	         1.5640E+001
 5	         2.5453E+002	         6.7370E+002	         7.2081E+002	         2.5655E+002	         6.7553E+002	         4.8676E+001	         1.9386E+002
 6	         5.6984E+003	         8.4780E+003	         1.0696E+004	         6.0712E+003	         9.5086E+003	         2.4486E+003	         9.3489E+000
 7	        -1.8370E+005	        -4.8549E+005	         7.9084E+005	         5.2428E+005	         7.9679E+005	         4.1960E+005	         9.8964E+000
 8	        -2.5929E+007	        -4.4670E+007	         9.1529E+007	         8.3334E+007	         7.5215E+007	         5.0465E+007	         1.8748E+002
 9	         1.7403E+009	        -5.2820E+008	         1.2490E+010	         1.0026E+010	         1.0904E+010	         4.9878E+009	         1.7812E+002
10	         2.9032E+011	        -9.3775E+010	         6.7327E+011	         6.4791E+011	         4.8833E+011	         3.2135E+011	         3.5821E+002
