Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=-3_#018.dat
Data.................: 10/02/2005
Hora.................: 09:35:48
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.2908E-005	         9.2122E-006	         8.3418E-005	         4.7654E-007	         1.5965E-007	         4.7344E-007	         1.8634E+002
 2	         1.3619E-004	         3.5742E-003	         3.5770E-003	         1.1644E-004	         2.8259E-003	         3.5187E-005	         4.3909E+001
 3	        -5.8726E-003	        -6.0966E-001	         6.0970E-001	         6.7388E-003	         5.5656E-001	         3.8760E-003	         2.9816E+001
 4	         2.1898E+000	         2.0765E+000	         3.0473E+000	         2.1736E+000	         2.0378E+000	         3.3947E-001	         1.0870E+001
 5	         1.8005E+002	         3.5242E+002	         3.9657E+002	         1.8077E+002	         3.5526E+002	         3.8193E+001	         1.9259E+002
 6	         1.3573E+003	         1.0310E+004	         1.0996E+004	         4.2136E+003	         1.1441E+004	         4.4745E+003	         1.3750E+001
 7	        -2.8887E+005	         3.6181E+005	         9.2021E+005	         6.4951E+005	         8.7895E+005	         4.1738E+005	         3.5266E+002
 8	         4.1108E+007	        -2.4368E+007	         7.6707E+007	         8.4123E+007	         4.4393E+007	         4.5269E+007	         3.5617E+002
 9	        -7.7390E+007	         2.0993E+009	         8.5807E+009	         3.5835E+009	         9.0792E+009	         1.9622E+009	         3.5023E+002
10	        -2.2441E+011	        -3.1456E+011	         9.2742E+011	         6.5949E+011	         8.7996E+011	         3.9088E+011	         1.8545E+002
