Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=20_#041.dat
Data.................: 10/02/2005
Hora.................: 10:23:04
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.7212E-004	        -4.9743E-005	         1.7916E-004	         4.2669E-007	         1.6249E-007	         4.5205E-007	         1.6388E+002
 2	         1.4388E-002	         5.7954E-003	         1.5512E-002	         1.1375E-002	         4.5817E-003	         4.4453E-005	         1.0969E+001
 3	         7.6379E-001	         1.1742E+000	         1.4008E+000	         6.9726E-001	         1.0719E+000	         5.9261E-003	         1.9899E+002
 4	         4.0829E+000	         2.5386E+001	         2.5713E+001	         3.9589E+000	         2.4583E+001	         3.9369E-001	         2.0216E+001
 5	        -1.2159E+003	        -1.6978E+003	         2.0884E+003	         1.2162E+003	         1.6978E+003	         1.1855E+001	         1.0878E+001
 6	        -3.3855E+004	        -5.8737E+004	         6.7887E+004	         3.4893E+004	         6.0248E+004	         6.6370E+003	         1.9001E+002
 7	         1.0494E+006	         1.1462E+006	         1.6687E+006	         1.1331E+006	         1.4055E+006	         4.5816E+005	         1.8679E+002
 8	         9.9626E+007	         4.0462E+007	         1.2501E+008	         1.0858E+008	         7.7513E+007	         8.4097E+006	         2.7630E+000
 9	         7.4107E+007	        -2.4645E+009	         1.1792E+010	         9.1001E+009	         1.0195E+010	         3.7109E+009	         1.7019E+002
10	        -1.5536E+011	        -4.7629E+011	         1.5175E+012	         1.1866E+012	         1.2521E+012	         3.5864E+011	         1.8719E+002
