Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=14_#035.dat
Data.................: 10/02/2005
Hora.................: 10:13:47
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1194E-004	        -5.0039E-005	         1.2261E-004	         4.9924E-007	         3.3415E-007	         5.6146E-007	         1.5591E+002
 2	         6.4977E-003	        -4.5846E-003	         7.9523E-003	         5.1370E-003	         3.6245E-003	         3.8615E-005	         3.4240E+002
 3	         5.2888E-001	         4.9923E-001	         7.2730E-001	         4.8281E-001	         4.5574E-001	         9.9923E-004	         1.9445E+002
 4	         1.8744E+001	         4.2438E+001	         4.6394E+001	         1.8151E+001	         4.1095E+001	         5.8579E-001	         1.6542E+001
 5	        -4.5787E+001	         1.6424E+002	         1.7403E+002	         4.7534E+001	         1.7846E+002	         5.9312E+001	         3.4512E+002
 6	        -2.7118E+004	        -4.5364E+004	         5.3292E+004	         2.8486E+004	         4.6463E+004	         1.4622E+003	         1.8985E+002
 7	        -1.3220E+006	        -1.2623E+006	         1.9224E+006	         1.3780E+006	         1.5005E+006	         3.5683E+005	         6.2396E+000
 8	         3.4844E+007	         2.2568E+007	         6.7965E+007	         4.7160E+007	         5.8345E+007	         1.1113E+007	         4.1163E+000
 9	         1.3313E+009	         6.5871E+009	         1.0825E+010	         7.0660E+009	         9.8471E+009	         2.5865E+009	         1.8873E+002
10	         2.1537E+010	         4.0138E+011	         1.5076E+012	         9.7349E+011	         1.4965E+012	         6.0520E+011	         8.6929E+000
