Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap52\Map2\Translado52_X=12_#033.dat
Data.................: 10/02/2005
Hora.................: 10:07:32
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0135E-004	        -3.9574E-005	         1.0880E-004	         2.9342E-007	         2.8622E-007	         2.4759E-007	         1.5867E+002
 2	         4.5951E-003	        -6.1740E-003	         7.6964E-003	         3.6331E-003	         4.8810E-003	         2.5969E-005	         3.3333E+002
 3	         4.2529E-001	         2.4914E-001	         4.9291E-001	         3.8826E-001	         2.2748E-001	         4.3722E-003	         1.9012E+002
 4	         1.8090E+001	         3.9447E+001	         4.3399E+001	         1.7519E+001	         3.8197E+001	         4.2835E-001	         1.6341E+001
 5	         1.9313E+002	         5.4956E+002	         5.8282E+002	         1.9432E+002	         5.5128E+002	         4.3703E+001	         1.9413E+002
 6	        -1.2166E+004	        -2.9305E+004	         3.2161E+004	         1.4102E+004	         3.0101E+004	         4.6612E+003	         1.9124E+002
 7	        -1.2422E+006	        -1.1275E+006	         1.8542E+006	         1.3748E+006	         1.4219E+006	         3.4154E+005	         6.0328E+000
 8	         5.5029E+007	        -1.7911E+007	         7.8737E+007	         6.9519E+007	         6.4568E+007	         4.2139E+007	         3.5775E+002
 9	        -2.5909E+009	        -2.1334E+009	         7.6846E+009	         5.4493E+009	         8.4293E+009	         5.3382E+009	         4.3854E+000
10	         3.1659E+011	         1.3842E+011	         1.2224E+012	         1.1096E+012	         9.1386E+011	         4.6203E+011	         2.3617E+000
