X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-20	0	-1650	-1.254e-05	-0.00029555	-5.525e-05
-19	0	-1650	-1.291e-05	-0.00029523	-5.664e-05
-18	0	-1650	-1.273e-05	-0.00029473	-5.619e-05
-17	0	-1650	-1.159e-05	-0.00029561	-5.577e-05
-16	0	-1650	-1.121e-05	-0.00029575	-5.576e-05
-15	0	-1650	-1.023e-05	-0.00029547	-5.747e-05
-14	0	-1650	-1.039e-05	-0.00029659	-5.584e-05
-13	0	-1650	-1.034e-05	-0.00029602	-5.698e-05
-12	0	-1650	-1.026e-05	-0.00029664	-5.686e-05
-11	0	-1650	-9.48e-06	-0.00029674	-5.659e-05
-10	0	-1650	-9.86e-06	-0.00029668	-5.749e-05
-9	0	-1650	-1.091e-05	-0.00029638	-5.688e-05
-8	0	-1650	-8.72e-06	-0.00029684	-5.701e-05
-7	0	-1650	-1.184e-05	-0.00029763	-5.921e-05
-6	0	-1650	-1.002e-05	-0.00029678	-5.732e-05
-5	0	-1650	-9.42e-06	-0.00029679	-5.77e-05
-4	0	-1650	-8.63e-06	-0.00029744	-5.755e-05
-3	0	-1650	-8.83e-06	-0.00029694	-5.766e-05
-2	0	-1650	-8.86e-06	-0.0002969	-5.822e-05
-1	0	-1650	-8.3e-06	-0.00029658	-5.733e-05
0	0	-1650	-8.43e-06	-0.00029741	-5.784e-05
1	0	-1650	-8.03e-06	-0.00029678	-5.832e-05
2	0	-1650	-8.27e-06	-0.00029748	-5.86e-05
3	0	-1650	-5.97e-06	-0.0002969	-5.79e-05
4	0	-1650	-6.1e-06	-0.00029676	-5.895e-05
5	0	-1650	-7.9e-06	-0.00029797	-5.86e-05
6	0	-1650	-6.77e-06	-0.00029694	-5.771e-05
7	0	-1650	-6.81e-06	-0.0002974	-5.8e-05
8	0	-1650	-5.39e-06	-0.00029675	-5.75e-05
9	0	-1650	-5.23e-06	-0.00029652	-5.792e-05
10	0	-1650	-4.73e-06	-0.00029699	-5.819e-05
11	0	-1650	-4.89e-06	-0.00029708	-5.694e-05
12	0	-1650	-5.8e-06	-0.00029713	-5.821e-05
13	0	-1650	-3.13e-06	-0.00029578	-5.762e-05
14	0	-1650	-2.54e-06	-0.00029611	-5.794e-05
15	0	-1650	-2.82e-06	-0.00029518	-5.752e-05
16	0	-1650	-3.91e-06	-0.00029572	-5.837e-05
17	0	-1650	-4.37e-06	-0.00029557	-5.855e-05
18	0	-1650	-3.37e-06	-0.00029545	-5.887e-05
19	0	-1650	-4.12e-06	-0.00029587	-5.863e-05
20	0	-1650	-3.46e-06	-0.00029537	-5.867e-05
-20	0	-1648	-1.224e-05	-0.00030193	-5.667e-05
-19	0	-1648	-1.345e-05	-0.00030202	-5.795e-05
-18	0	-1648	-1.322e-05	-0.0003018	-5.729e-05
-17	0	-1648	-1.165e-05	-0.00030175	-5.698e-05
-16	0	-1648	-1.101e-05	-0.0003028	-5.688e-05
-15	0	-1648	-1.149e-05	-0.00030216	-5.831e-05
-14	0	-1648	-1.099e-05	-0.00030304	-5.749e-05
-13	0	-1648	-1.09e-05	-0.00030262	-5.856e-05
-12	0	-1648	-1.083e-05	-0.0003031	-5.829e-05
-11	0	-1648	-1.046e-05	-0.00030294	-5.757e-05
-10	0	-1648	-9.91e-06	-0.00030376	-5.802e-05
-9	0	-1648	-1.057e-05	-0.00030268	-5.869e-05
-8	0	-1648	-9.66e-06	-0.0003032	-5.821e-05
-7	0	-1648	-1.184e-05	-0.00030326	-5.97e-05
-6	0	-1648	-1.026e-05	-0.00030356	-5.867e-05
-5	0	-1648	-9.02e-06	-0.00030248	-5.826e-05
-4	0	-1648	-8.94e-06	-0.00030388	-5.888e-05
-3	0	-1648	-8.82e-06	-0.00030373	-5.881e-05
-2	0	-1648	-8.99e-06	-0.00030362	-5.893e-05
-1	0	-1648	-8.47e-06	-0.00030352	-5.859e-05
0	0	-1648	-8.55e-06	-0.00030393	-5.888e-05
1	0	-1648	-8.02e-06	-0.0003037	-5.949e-05
2	0	-1648	-7.78e-06	-0.00030422	-5.968e-05
3	0	-1648	-6.65e-06	-0.00030402	-5.831e-05
4	0	-1648	-6.42e-06	-0.00030357	-5.963e-05
5	0	-1648	-7.81e-06	-0.00030433	-5.965e-05
6	0	-1648	-7.09e-06	-0.00030377	-5.899e-05
7	0	-1648	-6.95e-06	-0.00030395	-5.906e-05
8	0	-1648	-5.59e-06	-0.00030343	-5.821e-05
9	0	-1648	-5.22e-06	-0.00030293	-5.944e-05
10	0	-1648	-4.93e-06	-0.00030328	-5.973e-05
11	0	-1648	-4.12e-06	-0.0003038	-5.822e-05
12	0	-1648	-5.25e-06	-0.00030423	-5.926e-05
13	0	-1648	-3.58e-06	-0.00030282	-5.846e-05
14	0	-1648	-2.83e-06	-0.00030294	-5.862e-05
15	0	-1648	-3.02e-06	-0.0003024	-5.887e-05
16	0	-1648	-3.9e-06	-0.00030305	-6.034e-05
17	0	-1648	-3.85e-06	-0.00030251	-5.986e-05
