X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	-1650	-8.62e-06	-0.00026128	-5.438e-05
0	0	-1648	-8.87e-06	-0.00026731	-5.484e-05
0	0	-1646	-8.6e-06	-0.00027326	-5.605e-05
0	0	-1644	-8.86e-06	-0.00027922	-5.737e-05
0	0	-1642	-8.86e-06	-0.00028558	-5.832e-05
0	0	-1640	-9.16e-06	-0.0002916	-5.956e-05
0	0	-1638	-9.45e-06	-0.000298	-6.057e-05
0	0	-1636	-9.72e-06	-0.00030465	-6.198e-05
0	0	-1634	-9.55e-06	-0.00031158	-6.353e-05
0	0	-1632	-9.74e-06	-0.00031822	-6.477e-05
0	0	-1630	-9.94e-06	-0.00032552	-6.587e-05
0	0	-1628	-1.019e-05	-0.00033282	-6.752e-05
0	0	-1626	-9.84e-06	-0.0003403	-6.884e-05
0	0	-1624	-9.75e-06	-0.00034839	-7.025e-05
0	0	-1622	-9.7e-06	-0.0003566	-7.134e-05
0	0	-1620	-9.89e-06	-0.00036485	-7.278e-05
0	0	-1618	-1.026e-05	-0.00037313	-7.447e-05
0	0	-1616	-1.033e-05	-0.0003816	-7.578e-05
0	0	-1614	-1.126e-05	-0.0003904	-7.764e-05
0	0	-1612	-1.126e-05	-0.00039957	-7.946e-05
0	0	-1610	-1.127e-05	-0.00040911	-8.035e-05
0	0	-1608	-1.118e-05	-0.00041907	-8.196e-05
0	0	-1606	-1.138e-05	-0.00042852	-8.401e-05
0	0	-1604	-1.182e-05	-0.00043892	-8.624e-05
0	0	-1602	-1.182e-05	-0.00044944	-8.772e-05
0	0	-1600	-1.171e-05	-0.00046017	-8.923e-05
0	0	-1598	-1.224e-05	-0.00047168	-9.1e-05
0	0	-1596	-1.218e-05	-0.00048324	-9.295e-05
0	0	-1594	-1.239e-05	-0.00049483	-9.547e-05
0	0	-1592	-1.29e-05	-0.00050694	-9.74e-05
0	0	-1590	-1.356e-05	-0.00051951	-9.941e-05
0	0	-1588	-1.347e-05	-0.00053236	-0.00010218
0	0	-1586	-1.345e-05	-0.00054592	-0.00010472
0	0	-1584	-1.397e-05	-0.00055925	-0.00010654
0	0	-1582	-1.408e-05	-0.00057306	-0.00010898
0	0	-1580	-1.439e-05	-0.00058781	-0.00011112
0	0	-1578	-1.461e-05	-0.00060308	-0.00011355
0	0	-1576	-1.45e-05	-0.00061848	-0.00011643
0	0	-1574	-1.521e-05	-0.00063438	-0.00011922
0	0	-1572	-1.568e-05	-0.00065092	-0.00012232
0	0	-1570	-1.546e-05	-0.00066789	-0.00012487
0	0	-1568	-1.573e-05	-0.00068502	-0.00012763
0	0	-1566	-1.611e-05	-0.00070282	-0.0001308
0	0	-1564	-1.645e-05	-0.00072114	-0.00013367
0	0	-1562	-1.682e-05	-0.00074091	-0.00013744
0	0	-1560	-1.764e-05	-0.00076054	-0.00014056
0	0	-1558	-1.756e-05	-0.00078083	-0.00014387
0	0	-1556	-1.81e-05	-0.00080191	-0.00014752
0	0	-1554	-1.89e-05	-0.00082362	-0.00015049
0	0	-1552	-1.909e-05	-0.00084615	-0.000154
0	0	-1550	-1.898e-05	-0.00086974	-0.00015811
0	0	-1548	-1.968e-05	-0.00089295	-0.00016238
0	0	-1546	-2.017e-05	-0.00091734	-0.00016714
0	0	-1544	-2.056e-05	-0.00094325	-0.00017124
0	0	-1542	-2.125e-05	-0.00096979	-0.00017499
0	0	-1540	-2.141e-05	-0.00099733	-0.00017978
0	0	-1538	-2.155e-05	-0.00102572	-0.00018465
0	0	-1536	-2.234e-05	-0.00105492	-0.00018926
0	0	-1534	-2.319e-05	-0.00108464	-0.00019386
0	0	-1532	-2.339e-05	-0.00111566	-0.00019951
0	0	-1530	-2.394e-05	-0.00114816	-0.00020495
0	0	-1528	-2.498e-05	-0.00118142	-0.00021067
0	0	-1526	-2.552e-05	-0.00121593	-0.00021596
0	0	-1524	-2.636e-05	-0.00125245	-0.00022212
0	0	-1522	-2.691e-05	-0.00128893	-0.00022824
0	0	-1520	-2.74e-05	-0.00132643	-0.00023393
0	0	-1518	-2.798e-05	-0.00136633	-0.00024092
0	0	-1516	-2.9e-05	-0.00140718	-0.00024824
0	0	-1514	-2.957e-05	-0.00144954	-0.00025529
0	0	-1512	-3.047e-05	-0.00149379	-0.0002624
0	0	-1510	-3.133e-05	-0.00153879	-0.00026989
0	0	-1508	-3.229e-05	-0.00158622	-0.00027829
0	0	-1506	-3.325e-05	-0.00163527	-0.00028631
0	0	-1504	-3.412e-05	-0.00168594	-0.00029462
0	0	-1502	-3.527e-05	-0.00173842	-0.00030309
0	0	-1500	-3.661e-05	-0.00179222	-0.00031225
0	0	-1498	-3.741e-05	-0.00184878	-0.00032239
0	0	-1496	-3.821e-05	-0.00190688	-0.00033213
0	0	-1494	-3.92e-05	-0.00196732	-0.00034215
0	0	-1492	-4.032e-05	-0.00203024	-0.00035274
0	0	-1490	-4.1e-05	-0.00209568	-0.00036392
0	0	-1488	-4.235e-05	-0.00216339	-0.00037517
0	0	-1486	-4.393e-05	-0.00223334	-0.00038744
0	0	-1484	-4.57e-05	-0.00230629	-0.00039967
0	0	-1482	-4.683e-05	-0.002382	-0.00041297
0	0	-1480	-4.854e-05	-0.00246086	-0.00042693
0	0	-1478	-4.943e-05	-0.00254232	-0.00044123
0	0	-1476	-5.117e-05	-0.00262695	-0.00045644
0	0	-1474	-5.281e-05	-0.00271449	-0.0004724
0	0	-1472	-5.436e-05	-0.00280591	-0.00048856
0	0	-1470	-5.646e-05	-0.00290076	-0.00050558
0	0	-1468	-5.839e-05	-0.00299978	-0.00052373
0	0	-1466	-6.029e-05	-0.00310159	-0.00054188
0	0	-1464	-6.227e-05	-0.00320869	-0.00056119
0	0	-1462	-6.38e-05	-0.00331957	-0.00058184
0	0	-1460	-6.603e-05	-0.00343495	-0.00060332
0	0	-1458	-6.906e-05	-0.00355479	-0.00062606
0	0	-1456	-7.12e-05	-0.00367939	-0.0006495
0	0	-1454	-7.363e-05	-0.00380938	-0.00067437
