X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-20	0	-1650	4.27e-06	-5.46e-05	-5.776e-05
-18	0	-1650	5.86e-06	-5.45e-05	-5.838e-05
-16	0	-1650	5.92e-06	-5.462e-05	-5.769e-05
-14	0	-1650	6.44e-06	-5.447e-05	-5.814e-05
-12	0	-1650	8.11e-06	-5.527e-05	-5.755e-05
-10	0	-1650	7.52e-06	-5.504e-05	-5.808e-05
-8	0	-1650	9.53e-06	-5.519e-05	-5.755e-05
-6	0	-1650	9.17e-06	-5.625e-05	-5.799e-05
-4	0	-1650	1.013e-05	-5.569e-05	-5.724e-05
-2	0	-1650	8.84e-06	-5.502e-05	-5.859e-05
0	0	-1650	9.87e-06	-5.633e-05	-5.741e-05
2	0	-1650	1.029e-05	-5.503e-05	-5.719e-05
4	0	-1650	9.83e-06	-5.54e-05	-5.77e-05
6	0	-1650	1.052e-05	-5.601e-05	-5.681e-05
8	0	-1650	1.104e-05	-5.683e-05	-5.655e-05
10	0	-1650	1.134e-05	-5.572e-05	-5.682e-05
12	0	-1650	1.163e-05	-5.542e-05	-5.705e-05
14	0	-1650	1.182e-05	-5.65e-05	-5.679e-05
16	0	-1650	1.248e-05	-5.526e-05	-5.64e-05
18	0	-1650	1.344e-05	-5.572e-05	-5.651e-05
20	0	-1650	1.3e-05	-5.511e-05	-5.598e-05
-20	0	-1648	4.96e-06	-5.578e-05	-5.905e-05
-18	0	-1648	5.59e-06	-5.604e-05	-5.934e-05
-16	0	-1648	5.53e-06	-5.619e-05	-5.958e-05
-14	0	-1648	7.01e-06	-5.645e-05	-5.934e-05
-12	0	-1648	7.9e-06	-5.659e-05	-5.855e-05
-10	0	-1648	7.15e-06	-5.647e-05	-5.865e-05
-8	0	-1648	9.79e-06	-5.703e-05	-5.856e-05
-6	0	-1648	9.09e-06	-5.743e-05	-5.909e-05
-4	0	-1648	1.014e-05	-5.717e-05	-5.806e-05
-2	0	-1648	8.34e-06	-5.688e-05	-5.992e-05
0	0	-1648	9.92e-06	-5.757e-05	-5.883e-05
2	0	-1648	1.002e-05	-5.669e-05	-5.851e-05
4	0	-1648	9.79e-06	-5.673e-05	-5.852e-05
6	0	-1648	1.114e-05	-5.777e-05	-5.763e-05
8	0	-1648	1.184e-05	-5.788e-05	-5.726e-05
10	0	-1648	1.147e-05	-5.723e-05	-5.752e-05
12	0	-1648	1.203e-05	-5.72e-05	-5.774e-05
14	0	-1648	1.179e-05	-5.774e-05	-5.76e-05
16	0	-1648	1.252e-05	-5.659e-05	-5.795e-05
18	0	-1648	1.332e-05	-5.701e-05	-5.712e-05
20	0	-1648	1.314e-05	-5.671e-05	-5.714e-05
-20	0	-1646	5.03e-06	-5.724e-05	-5.969e-05
-18	0	-1646	5.64e-06	-5.768e-05	-6.018e-05
-16	0	-1646	5.72e-06	-5.783e-05	-6.04e-05
-14	0	-1646	6.65e-06	-5.809e-05	-6.083e-05
-12	0	-1646	7.8e-06	-5.809e-05	-5.918e-05
-10	0	-1646	7.28e-06	-5.832e-05	-6.013e-05
-8	0	-1646	1.001e-05	-5.796e-05	-5.941e-05
-6	0	-1646	9.26e-06	-5.839e-05	-6.016e-05
-4	0	-1646	1.052e-05	-5.863e-05	-5.923e-05
