X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-20	0	-1650	4.25e-06	5.34e-05	-6.025e-05
-18	0	-1650	5.29e-06	5.285e-05	-6.074e-05
-16	0	-1650	4.91e-06	5.262e-05	-6.038e-05
-14	0	-1650	5.43e-06	5.237e-05	-5.867e-05
-12	0	-1650	6.13e-06	5.215e-05	-6.049e-05
-10	0	-1650	7.56e-06	5.089e-05	-5.925e-05
-8	0	-1650	7.5e-06	5.083e-05	-5.952e-05
-6	0	-1650	7.09e-06	4.982e-05	-5.828e-05
-4	0	-1650	8.26e-06	5e-05	-5.801e-05
-2	0	-1650	9.46e-06	5.058e-05	-5.818e-05
0	0	-1650	1.093e-05	4.841e-05	-5.836e-05
2	0	-1650	9.34e-06	4.88e-05	-5.827e-05
4	0	-1650	1.014e-05	4.843e-05	-5.718e-05
6	0	-1650	1.147e-05	4.849e-05	-5.74e-05
8	0	-1650	1.134e-05	4.863e-05	-5.817e-05
10	0	-1650	1.359e-05	4.855e-05	-5.617e-05
12	0	-1650	1.279e-05	4.75e-05	-5.579e-05
14	0	-1650	1.204e-05	4.799e-05	-5.697e-05
16	0	-1650	1.384e-05	4.656e-05	-5.734e-05
18	0	-1650	1.314e-05	4.762e-05	-5.717e-05
20	0	-1650	1.344e-05	4.699e-05	-5.72e-05
-20	0	-1648	4.38e-06	5.394e-05	-6.155e-05
-18	0	-1648	4.98e-06	5.365e-05	-6.112e-05
-16	0	-1648	5.06e-06	5.357e-05	-6.057e-05
-14	0	-1648	6.61e-06	5.301e-05	-6.013e-05
-12	0	-1648	6.58e-06	5.275e-05	-6.133e-05
-10	0	-1648	8.02e-06	5.21e-05	-6.017e-05
-8	0	-1648	7.72e-06	5.116e-05	-6.047e-05
-6	0	-1648	7.87e-06	5.085e-05	-6.05e-05
-4	0	-1648	7.9e-06	5.038e-05	-5.851e-05
-2	0	-1648	9.78e-06	5.122e-05	-5.887e-05
0	0	-1648	1.034e-05	5.048e-05	-5.849e-05
2	0	-1648	1.022e-05	4.954e-05	-5.854e-05
4	0	-1648	1.059e-05	4.873e-05	-5.81e-05
6	0	-1648	1.13e-05	4.906e-05	-5.815e-05
8	0	-1648	1.16e-05	4.948e-05	-5.924e-05
10	0	-1648	1.294e-05	4.912e-05	-5.72e-05
12	0	-1648	1.292e-05	4.892e-05	-5.708e-05
14	0	-1648	1.258e-05	4.821e-05	-5.909e-05
16	0	-1648	1.316e-05	4.738e-05	-5.854e-05
18	0	-1648	1.335e-05	4.751e-05	-5.82e-05
20	0	-1648	1.382e-05	4.75e-05	-5.788e-05
-20	0	-1646	4.9e-06	5.431e-05	-6.27e-05
-18	0	-1646	5.24e-06	5.415e-05	-6.186e-05
-16	0	-1646	5.1e-06	5.456e-05	-6.166e-05
-14	0	-1646	6.6e-06	5.366e-05	-6.171e-05
-12	0	-1646	6.16e-06	5.336e-05	-6.176e-05
-10	0	-1646	8.45e-06	5.278e-05	-6.124e-05
-8	0	-1646	8.11e-06	5.122e-05	-6.174e-05
-6	0	-1646	7.59e-06	5.125e-05	-6.153e-05
-4	0	-1646	8.51e-06	5.136e-05	-5.984e-05
-2	0	-1646	9.49e-06	5.18e-05	-6.008e-05
0	0	-1646	1.044e-05	5.103e-05	-5.922e-05
2	0	-1646	1.061e-05	5.087e-05	-5.957e-05
4	0	-1646	1.084e-05	5.009e-05	-5.982e-05
6	0	-1646	1.174e-05	4.999e-05	-5.917e-05
8	0	-1646	1.146e-05	5.008e-05	-6.085e-05
10	0	-1646	1.345e-05	5.007e-05	-5.824e-05
12	0	-1646	1.287e-05	4.919e-05	-5.862e-05
14	0	-1646	1.255e-05	4.902e-05	-5.999e-05
16	0	-1646	1.35e-05	4.856e-05	-5.953e-05
18	0	-1646	1.363e-05	4.85e-05	-5.887e-05
20	0	-1646	1.332e-05	4.845e-05	-5.89e-05
-20	0	-1644	4.35e-06	5.494e-05	-6.314e-05
-18	0	-1644	4.98e-06	5.515e-05	-6.263e-05
-16	0	-1644	5.15e-06	5.589e-05	-6.299e-05
-14	0	-1644	6.06e-06	5.494e-05	-6.283e-05
-12	0	-1644	6.13e-06	5.424e-05	-6.262e-05
-10	0	-1644	8.36e-06	5.388e-05	-6.183e-05
-8	0	-1644	8.03e-06	5.219e-05	-6.288e-05
-6	0	-1644	7.91e-06	5.221e-05	-6.225e-05
-4	0	-1644	9.35e-06	5.273e-05	-6.101e-05
-2	0	-1644	9.59e-06	5.276e-05	-6.155e-05
0	0	-1644	1.014e-05	5.193e-05	-6.059e-05
2	0	-1644	1.082e-05	5.198e-05	-6.103e-05
4	0	-1644	1.069e-05	5.099e-05	-6.071e-05
6	0	-1644	1.235e-05	5.051e-05	-5.974e-05
8	0	-1644	1.144e-05	5.132e-05	-6.161e-05
10	0	-1644	1.341e-05	5.079e-05	-5.951e-05
12	0	-1644	1.29e-05	4.988e-05	-5.972e-05
14	0	-1644	1.305e-05	5.042e-05	-6.109e-05
16	0	-1644	1.371e-05	4.946e-05	-6.026e-05
18	0	-1644	1.381e-05	4.995e-05	-6.003e-05
20	0	-1644	1.343e-05	4.965e-05	-5.928e-05
-20	0	-1642	4.53e-06	5.63e-05	-6.447e-05
-18	0	-1642	5.18e-06	5.638e-05	-6.421e-05
-16	0	-1642	4.85e-06	5.677e-05	-6.445e-05
-14	0	-1642	5.8e-06	5.569e-05	-6.384e-05
-12	0	-1642	6.69e-06	5.514e-05	-6.413e-05
-10	0	-1642	8.16e-06	5.504e-05	-6.306e-05
-8	0	-1642	7.94e-06	5.348e-05	-6.343e-05
-6	0	-1642	7.63e-06	5.363e-05	-6.331e-05
-4	0	-1642	9.02e-06	5.325e-05	-6.236e-05
-2	0	-1642	9.78e-06	5.358e-05	-6.215e-05
0	0	-1642	1.045e-05	5.292e-05	-6.183e-05
2	0	-1642	1.075e-05	5.239e-05	-6.204e-05
4	0	-1642	1.102e-05	5.198e-05	-6.155e-05
6	0	-1642	1.213e-05	5.113e-05	-6.121e-05
8	0	-1642	1.149e-05	5.193e-05	-6.208e-05
10	0	-1642	1.33e-05	5.158e-05	-6.015e-05
12	0	-1642	1.306e-05	5.076e-05	-6.096e-05
14	0	-1642	1.289e-05	5.092e-05	-6.208e-05
16	0	-1642	1.392e-05	5.041e-05	-6.101e-05
18	0	-1642	1.395e-05	5.051e-05	-6.148e-05
20	0	-1642	1.411e-05	5.031e-05	-6.093e-05
-20	0	-1640	4.65e-06	5.763e-05	-6.61e-05
-18	0	-1640	5.47e-06	5.738e-05	-6.629e-05
-16	0	-1640	5.23e-06	5.759e-05	-6.536e-05
-14	0	-1640	6.33e-06	5.661e-05	-6.522e-05
-12	0	-1640	7.45e-06	5.612e-05	-6.551e-05
-10	0	-1640	8.89e-06	5.603e-05	-6.461e-05
-8	0	-1640	8.78e-06	5.455e-05	-6.474e-05
-6	0	-1640	8.08e-06	5.459e-05	-6.414e-05
