Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=13_#034.dat
Data.................: 27/01/2005
Hora.................: 16:07:28
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0690E-004	        -1.9138E-005	         1.0860E-004	         3.4751E-007	         3.6989E-007	         3.8919E-007	         1.6985E+002
 2	         5.6067E-003	        -3.5080E-003	         6.6137E-003	         4.4325E-003	         2.7734E-003	         1.9159E-005	         3.4398E+002
 3	         3.5679E-001	         2.3078E-001	         4.2493E-001	         3.2571E-001	         2.1068E-001	         1.4000E-003	         1.9097E+002
 4	         8.9127E+000	         2.5855E+001	         2.7350E+001	         8.6361E+000	         2.5036E+001	         2.2244E-001	         1.7745E+001
 5	        -1.1192E+002	         5.6258E+001	         1.2640E+002	         1.1465E+002	         6.3284E+001	         3.3185E+001	         3.5466E+002
 6	        -1.3335E+004	        -2.3715E+004	         2.7364E+004	         1.3921E+004	         2.4334E+004	         2.0404E+003	         1.9011E+002
 7	        -3.5643E+005	        -2.2499E+005	         4.3605E+005	         4.4076E+005	         3.4541E+005	         3.2807E+005	         4.6088E+000
 8	         1.7408E+007	        -1.4168E+007	         3.5523E+007	         2.9129E+007	         2.8741E+007	         1.3262E+007	         3.5511E+002
 9	         9.5712E+008	         1.7052E+009	         4.1969E+009	         4.4081E+009	         2.9816E+009	         2.6143E+009	         1.8674E+002
10	         1.2742E+011	        -5.4194E+010	         2.9046E+011	         2.0524E+011	         2.6574E+011	         9.8375E+010	         3.5770E+002
