Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-16_#005.dat
Data.................: 27/01/2005
Hora.................: 15:17:05
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.6731E-005	        -1.1729E-004	         1.4016E-004	         2.1767E-007	         2.7230E-007	         2.8534E-007	         1.2319E+002
 2	        -1.0891E-003	         1.4936E-002	         1.4976E-002	         8.6114E-004	         1.1808E-002	         2.5964E-005	         1.3709E+002
 3	         1.3828E-001	        -3.3687E-001	         3.6416E-001	         1.2625E-001	         3.0755E-001	         3.8112E-003	         1.5744E+002
 4	        -7.5171E+000	        -9.7511E+000	         1.2314E+001	         7.2797E+000	         9.4482E+000	         3.0137E-001	         1.9309E+002
 5	         1.6321E+002	         3.1612E+002	         3.5669E+002	         1.6411E+002	         3.1905E+002	         3.6471E+001	         1.9254E+002
 6	         3.8973E+003	        -4.3604E+003	         7.6103E+003	         4.5485E+003	         7.2682E+003	         2.8716E+003	         3.5197E+002
 7	        -7.1717E+005	         1.0792E+004	         9.2525E+005	         8.1616E+005	         6.5412E+005	         3.4021E+005	         3.5988E+002
 8	         3.9186E+007	         2.5170E+006	         6.1531E+007	         4.4738E+007	         5.5307E+007	         2.3847E+007	         4.5939E-001
 9	        -4.8098E+008	         1.5084E+009	         5.8073E+009	         2.9668E+009	         6.2023E+009	         2.3372E+009	         3.5197E+002
10	         2.0314E+011	        -2.1654E+011	         8.9385E+011	         5.0661E+011	         9.8199E+011	         4.8298E+011	         3.5532E+002
