Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-14_#007.dat
Data.................: 27/01/2005
Hora.................: 15:20:26
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.5225E-005	        -8.8842E-005	         1.1641E-004	         3.3604E-007	         7.3874E-007	         6.5098E-007	         1.3026E+002
 2	        -6.9895E-004	         1.3571E-002	         1.3589E-002	         5.5284E-004	         1.0729E-002	         9.2636E-005	         1.3647E+002
 3	         9.8410E-002	        -3.9360E-001	         4.0573E-001	         8.9859E-002	         3.5945E-001	         9.7505E-003	         1.5468E+002
 4	        -5.9851E+000	        -7.0490E+000	         9.2772E+000	         5.8033E+000	         6.9203E+000	         8.4161E-001	         1.9242E+002
 5	         2.0464E+002	         2.4813E+002	         3.3031E+002	         2.0952E+002	         2.7762E+002	         1.0221E+002	         1.9010E+002
 6	         2.0665E+003	        -1.7542E+003	         1.3465E+004	         3.8213E+003	         1.5023E+004	         3.8989E+003	         3.5328E+002
 7	        -4.2968E+005	        -2.3592E+005	         1.4673E+006	         5.8567E+005	         1.6443E+006	         6.3119E+005	         4.1100E+000
 8	         2.3832E+007	         5.6169E+007	         1.8390E+008	         6.4049E+007	         2.0113E+008	         5.3511E+007	         8.3761E+000
 9	         1.3127E+008	        -9.8208E+009	         2.2393E+010	         8.7284E+009	         2.5071E+010	         9.5588E+009	         1.7009E+002
10	         1.5687E+010	         8.5709E+011	         2.7407E+012	         9.6492E+011	         3.1675E+012	         1.2911E+012	         8.8951E+000
