Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-13_#008.dat
Data.................: 27/01/2005
Hora.................: 15:22:10
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.5007E-005	        -7.5530E-005	         1.0645E-004	         4.1324E-007	         3.2081E-007	         2.8958E-007	         1.3480E+002
 2	        -5.7717E-004	         1.2859E-002	         1.2872E-002	         4.5730E-004	         1.0166E-002	         5.6011E-005	         1.3628E+002
 3	         8.6593E-002	        -4.1567E-001	         4.2460E-001	         7.9094E-002	         3.7947E-001	         4.2368E-003	         1.5392E+002
 4	        -4.9341E+000	        -6.4044E+000	         8.0935E+000	         4.7922E+000	         6.2073E+000	         2.0087E-001	         1.9310E+002
 5	         1.6985E+002	         2.3428E+002	         2.9305E+002	         1.7534E+002	         2.3796E+002	         3.0961E+001	         1.9081E+002
 6	        -1.9819E+003	        -6.5778E+003	         9.4461E+003	         5.5667E+003	         9.1676E+003	         3.6510E+003	         1.9221E+002
 7	         6.5069E+004	         2.2754E+005	         5.4057E+005	         3.4308E+005	         5.1003E+005	         1.5020E+005	         1.9058E+002
 8	         2.4687E+007	         2.6182E+007	         9.9786E+007	         4.4303E+007	         1.0885E+008	         3.9596E+007	         5.8353E+000
 9	        -5.9596E+008	         3.0840E+009	         7.8880E+009	         3.8404E+009	         9.4992E+009	         5.3459E+009	         3.5122E+002
10	        -1.8823E+011	         2.3078E+011	         9.4225E+011	         5.2759E+011	         9.4335E+011	         2.6374E+011	         1.7492E+002
