Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-17_#004.dat
Data.................: 27/01/2005
Hora.................: 15:15:30
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.7934E-005	        -1.3297E-004	         1.5413E-004	         2.6010E-007	         3.0801E-007	         1.9375E-007	         1.2037E+002
 2	        -1.4467E-003	         1.5684E-002	         1.5751E-002	         1.1438E-003	         1.2399E-002	         2.9796E-005	         1.3764E+002
 3	         1.6221E-001	        -3.1001E-001	         3.4989E-001	         1.4808E-001	         2.8303E-001	         3.1869E-003	         1.5921E+002
 4	        -8.0128E+000	        -1.1174E+001	         1.3753E+001	         7.7635E+000	         1.0821E+001	         1.8419E-001	         1.9359E+002
 5	         1.4129E+002	         3.4694E+002	         3.7484E+002	         1.4173E+002	         3.4953E+002	         4.1376E+001	         1.9357E+002
 6	         7.0596E+003	        -4.3853E+003	         9.2655E+003	         7.6361E+003	         6.3204E+003	         2.3099E+003	         3.5469E+002
 7	        -5.5681E+005	        -4.8001E+004	         7.3390E+005	         6.4976E+005	         5.6014E+005	         3.4416E+005	         7.0388E-001
 8	         2.6590E+007	         1.5915E+007	         5.5961E+007	         4.9826E+007	         4.4192E+007	         2.5906E+007	         3.8626E+000
 9	        -3.4424E+009	        -5.4226E+008	         6.1555E+009	         5.4324E+009	         4.4713E+009	         1.9564E+009	         9.9464E-001
10	         2.3811E+011	         4.0216E+009	         6.9358E+011	         5.3159E+011	         6.6638E+011	         3.6392E+011	         9.6759E-002
