Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-4_#017.dat
Data.................: 27/01/2005
Hora.................: 15:37:41
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.3948E-005	         4.3601E-006	         7.4077E-005	         4.3624E-007	         2.0836E-007	         4.2920E-007	         1.8337E+002
 2	         2.7763E-004	         4.5383E-003	         4.5469E-003	         2.2184E-004	         3.5880E-003	         3.0249E-005	         4.3250E+001
 3	         3.5006E-002	        -4.7681E-001	         4.7810E-001	         3.1995E-002	         4.3530E-001	         5.2304E-003	         1.5140E+002
 4	         1.2133E+000	         1.3075E+000	         1.8028E+000	         1.1910E+000	         1.3171E+000	         2.9129E-001	         1.1785E+001
 5	         1.4874E+002	         2.7585E+002	         3.1479E+002	         1.4935E+002	         2.7930E+002	         3.1645E+001	         1.9233E+002
 6	         7.8290E+002	         4.9810E+003	         6.2955E+003	         3.3341E+003	         6.9636E+003	         3.9196E+003	         1.3511E+001
 7	        -2.2968E+005	        -1.3803E+005	         5.7251E+005	         4.6703E+005	         5.1707E+005	         2.9765E+005	         4.4291E+000
 8	         7.6857E+006	        -5.0651E+005	         6.0190E+007	         3.5463E+007	         6.3368E+007	         2.7456E+007	         3.5953E+002
 9	         1.0697E+009	         4.1409E+009	         7.5022E+009	         2.6113E+009	         8.8040E+009	         4.0639E+009	         1.8839E+002
10	         4.1044E+010	         3.2972E+011	         9.9372E+011	         4.7273E+011	         1.1260E+012	         5.2030E+011	         8.2904E+000
