Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=12_#033.dat
Data.................: 27/01/2005
Hora.................: 16:05:53
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0155E-004	        -1.5238E-005	         1.0268E-004	         2.3158E-007	         5.2653E-008	         2.3092E-007	         1.7147E+002
 2	         4.9265E-003	        -3.6686E-003	         6.1424E-003	         3.8948E-003	         2.9003E-003	         2.6275E-005	         3.4166E+002
 3	         3.2569E-001	         1.6226E-001	         3.6388E-001	         2.9732E-001	         1.4814E-001	         3.9577E-004	         1.8883E+002
 4	         9.7841E+000	         2.5221E+001	         2.7052E+001	         9.4746E+000	         2.4420E+001	         1.5341E-001	         1.7199E+001
 5	        -4.4958E+001	         1.5296E+002	         1.5979E+002	         4.6591E+001	         1.5787E+002	         3.9100E+001	         3.4528E+002
 6	        -1.0002E+004	        -1.7818E+004	         2.0511E+004	         1.0314E+004	         1.8634E+004	         3.8377E+003	         1.9012E+002
 7	        -2.9745E+005	        -6.5815E+005	         7.7845E+005	         3.9370E+005	         8.0601E+005	         3.7458E+005	         9.3828E+000
 8	         1.9739E+007	        -1.4223E+007	         6.5418E+007	         6.5919E+007	         3.3362E+007	         1.4192E+007	         3.5553E+002
 9	         6.2476E+008	         1.5731E+009	         5.4443E+009	         2.3516E+009	         6.3782E+009	         3.0918E+009	         1.8759E+002
10	         1.5820E+011	         1.6287E+011	         6.6338E+011	         5.5615E+011	         5.9766E+011	         3.5051E+011	         4.5833E+000
