Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-19_#002.dat
Data.................: 27/01/2005
Hora.................: 15:10:47
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.1643E-005	        -1.6560E-004	         1.8463E-004	         4.1143E-007	         3.1979E-007	         3.4707E-007	         1.1624E+002
 2	        -2.1653E-003	         1.6726E-002	         1.6865E-002	         1.7121E-003	         1.3223E-002	         3.0263E-005	         1.3869E+002
 3	         2.1540E-001	        -2.3482E-001	         3.1866E-001	         1.9664E-001	         2.1440E-001	         2.8269E-003	         1.6418E+002
 4	        -9.3458E+000	        -1.3830E+001	         1.6694E+001	         9.0511E+000	         1.3396E+001	         2.8625E-001	         1.9399E+002
 5	         8.3778E+001	         3.5807E+002	         3.6834E+002	         8.5385E+001	         3.6088E+002	         4.1752E+001	         1.9537E+002
 6	         9.8441E+003	         4.6327E+002	         1.0746E+004	         1.0895E+004	         4.2093E+003	         3.5098E+003	         4.4907E-001
 7	        -3.9548E+005	        -3.9177E+005	         8.6869E+005	         5.0579E+005	         8.5381E+005	         3.1124E+005	         6.3900E+000
 8	         1.3966E+007	         2.4435E+007	         7.6499E+007	         3.9426E+007	         7.8057E+007	         2.1354E+007	         7.5313E+000
 9	        -1.7669E+009	        -4.5990E+009	         9.6133E+009	         6.6189E+009	         8.8252E+009	         3.0899E+009	         7.6648E+000
10	         2.0685E+011	        -9.2769E+010	         1.3174E+012	         8.3648E+011	         1.2269E+012	         2.0477E+011	         3.5758E+002
