Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=8_#029.dat
Data.................: 27/01/2005
Hora.................: 15:59:22
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.6595E-005	         5.1743E-007	         8.6597E-005	         3.6472E-007	         2.2410E-007	         3.6516E-007	         1.8034E+002
 2	         2.7653E-003	        -3.9007E-003	         4.7815E-003	         2.1863E-003	         3.0838E-003	         2.1434E-005	         3.3267E+002
 3	         2.1856E-001	        -1.1863E-001	         2.4868E-001	         1.9953E-001	         1.0830E-001	         2.5844E-003	         1.7050E+002
 4	         8.7963E+000	         2.0289E+001	         2.2114E+001	         8.5191E+000	         1.9645E+001	         1.4051E-001	         1.6640E+001
 5	         9.9973E+001	         4.2541E+002	         4.3750E+002	         1.0223E+002	         4.2646E+002	         2.8425E+001	         1.9536E+002
 6	        -3.5617E+003	        -4.6353E+003	         6.1058E+003	         3.7946E+003	         5.2807E+003	         1.6743E+003	         1.8874E+002
 7	        -3.1616E+005	        -4.8865E+005	         6.0858E+005	         3.6533E+005	         5.4667E+005	         1.7274E+005	         8.1567E+000
 8	         9.8619E+005	        -1.8002E+007	         4.5479E+007	         3.0805E+007	         4.2453E+007	         1.4719E+007	         3.4914E+002
 9	        -1.7005E+009	         1.0254E+009	         4.6915E+009	         3.0702E+009	         4.9468E+009	         2.6328E+009	         3.5655E+002
10	        -2.4322E+010	         2.7604E+010	         4.5166E+011	         4.2140E+011	         4.1356E+011	         3.0625E+011	         1.7514E+002
