Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-7_#014.dat
Data.................: 27/01/2005
Hora.................: 15:32:16
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.3216E-005	        -1.3782E-005	         7.4503E-005	         1.9406E-007	         6.4457E-007	         2.9294E-007	         1.6934E+002
 2	         1.2911E-004	         7.3553E-003	         7.3565E-003	         1.0460E-004	         5.8150E-003	         4.1843E-005	         4.4497E+001
 3	         3.1827E-002	        -4.7150E-001	         4.7258E-001	         2.9126E-002	         4.3045E-001	         4.7714E-003	         1.5129E+002
 4	        -6.8647E-001	        -1.2855E+000	         1.4812E+000	         6.7670E-001	         1.3430E+000	         4.2778E-001	         1.9547E+002
 5	         1.4570E+002	         2.2891E+002	         2.7444E+002	         1.4769E+002	         2.3401E+002	         2.8845E+001	         1.9150E+002
 6	         4.3313E+003	         3.7009E+003	         7.4593E+003	         5.4813E+003	         7.6746E+003	         5.1142E+003	         6.7520E+000
 7	        -1.0953E+004	         1.1925E+005	         5.1541E+005	         3.1005E+005	         5.1515E+005	         1.7894E+005	         3.4789E+002
 8	         3.7427E+007	         7.7657E+004	         1.0271E+008	         6.8033E+007	         1.0107E+008	         4.3332E+007	         1.4861E-002
 9	        -5.4568E+009	         1.5473E+009	         8.9345E+009	         7.0550E+009	         7.8988E+009	         4.1049E+009	         3.5824E+002
10	        -8.1411E+010	        -3.8028E+010	         1.2354E+012	         6.5454E+011	         1.5260E+012	         9.2205E+011	         1.8250E+002
