Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=5_#026.dat
Data.................: 27/01/2005
Hora.................: 15:53:28
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.0595E-005	         1.0511E-005	         8.1278E-005	         4.6857E-007	         1.7308E-007	         4.6092E-007	         1.8743E+002
 2	         1.6755E-003	        -2.6956E-003	         3.1740E-003	         1.3247E-003	         2.1311E-003	         1.1097E-005	         3.3093E+002
 3	         1.4698E-001	        -2.7586E-001	         3.1258E-001	         1.3419E-001	         2.5183E-001	         1.7471E-003	         1.5935E+002
 4	         7.0940E+000	         1.4999E+001	         1.6592E+001	         6.8699E+000	         1.4524E+001	         1.9894E-001	         1.6172E+001
 5	         1.6086E+002	         4.5303E+002	         4.8099E+002	         1.6234E+002	         4.5372E+002	         2.8313E+001	         1.9409E+002
 6	         7.4942E+002	        -5.6846E+001	         3.1897E+003	         3.0429E+003	         2.2198E+003	         1.2596E+003	         3.5928E+002
 7	        -3.8908E+005	        -1.7838E+005	         5.2986E+005	         4.8121E+005	         3.1936E+005	         1.2382E+005	         3.5185E+000
 8	         3.1975E+007	        -3.5868E+007	         5.8225E+007	         3.8548E+007	         5.3977E+007	         2.2859E+007	         3.5396E+002
 9	        -1.7551E+009	         1.3762E+009	         4.4896E+009	         4.0182E+009	         3.8522E+009	         2.5457E+009	         3.5577E+002
10	        -4.0874E+010	        -1.8579E+011	         4.8677E+011	         3.0694E+011	         5.4333E+011	         3.1267E+011	         1.8776E+002
