Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=1_#022.dat
Data.................: 27/01/2005
Hora.................: 15:47:15
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.5808E-005	         1.5879E-005	         7.7453E-005	         9.3852E-008	         2.0052E-007	         1.2704E-007	         1.9183E+002
 2	         8.1091E-004	         7.1549E-005	         8.1424E-004	         6.4122E-004	         5.9770E-005	         1.3332E-005	         2.5212E+000
 3	         7.8438E-002	        -4.1174E-001	         4.1914E-001	         7.1634E-002	         3.7586E-001	         9.2389E-004	         1.5360E+002
 4	         4.3257E+000	         8.0649E+000	         9.1520E+000	         4.1900E+000	         7.8102E+000	         1.7409E-001	         1.5448E+001
 5	         1.6018E+002	         3.9446E+002	         4.2578E+002	         1.6055E+002	         3.9593E+002	         3.5227E+001	         1.9358E+002
 6	         3.2519E+002	         5.9572E+003	         7.1928E+003	         2.4923E+003	         7.9768E+003	         3.5479E+003	         1.4479E+001
 7	        -2.4935E+005	        -2.2276E+005	         4.9598E+005	         3.7857E+005	         4.5301E+005	         2.4699E+005	         5.9680E+000
 8	         1.1245E+007	        -1.2577E+007	         3.2964E+007	         3.6431E+007	         1.9760E+007	         2.0097E+007	         3.5397E+002
 9	        -7.9856E+008	         5.7546E+008	         4.2639E+009	         4.7163E+009	         2.4212E+009	         2.3482E+009	         3.5602E+002
10	         3.8932E+010	        -1.7854E+010	         4.3021E+011	         1.4351E+011	         5.1048E+011	         2.2374E+011	         3.5754E+002
