Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-18_#003.dat
Data.................: 27/01/2005
Hora.................: 15:13:44
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.0308E-005	        -1.4955E-004	         1.6975E-004	         3.0552E-007	         2.7758E-007	         1.9702E-007	         1.1824E+002
 2	        -1.8609E-003	         1.6388E-002	         1.6494E-002	         1.4714E-003	         1.2956E-002	         1.8849E-005	         1.3824E+002
 3	         1.8754E-001	        -2.8208E-001	         3.3875E-001	         1.7121E-001	         2.5752E-001	         1.8603E-003	         1.6121E+002
 4	        -8.6689E+000	        -1.2683E+001	         1.5363E+001	         8.3954E+000	         1.2282E+001	         1.6881E-001	         1.9391E+002
 5	         1.1725E+002	         3.5281E+002	         3.7248E+002	         1.1979E+002	         3.5385E+002	         2.6281E+001	         1.9432E+002
 6	         9.8019E+003	        -1.7960E+003	         1.0546E+004	         1.0520E+004	         4.3169E+003	         3.3104E+003	         3.5827E+002
 7	        -2.9364E+005	        -3.1422E+005	         5.5010E+005	         3.1938E+005	         5.2298E+005	         1.7402E+005	         6.7056E+000
 8	         2.5784E+007	         3.8278E+007	         5.8195E+007	         3.0181E+007	         6.2087E+007	         2.9412E+007	         7.0045E+000
 9	        -3.3877E+009	        -6.0854E+008	         7.6415E+009	         7.2895E+009	         4.9843E+009	         2.5759E+009	         1.1315E+000
10	         3.7360E+011	         9.2029E+010	         6.6024E+011	         5.9686E+011	         4.5432E+011	         1.9039E+011	         1.3838E+000
